,DateOfDeparture,year,month,day,weekday,week,n_days,UnemploymentRate,State,state_departure,GDP_per_cap,holidays
21272,2012-10-14,2012,10,14,6,41,15627,10.1,California,CA,51871.0,False
21273,2012-10-14,2012,10,14,6,41,15627,7.9,Colorado,CO,49254.0,False
21274,2012-10-14,2012,10,14,6,41,15627,9.0,Connecticut,CT,64906.0,False
21275,2012-10-14,2012,10,14,6,41,15627,6.8,Delaware,DE,62837.0,False
21276,2012-10-14,2012,10,14,6,41,15627,8.5,District of Columbia,DC,16803.0,False
21277,2012-10-14,2012,10,14,6,41,15627,8.5,Florida,FL,38604.0,False
21278,2012-10-14,2012,10,14,6,41,15627,8.7,Georgia,GA,42029.0,False
21279,2012-10-14,2012,10,14,6,41,15627,5.5,Hawaii,HI,49418.0,False
21280,2012-10-14,2012,10,14,6,41,15627,7.0,Idaho,ID,3462.0,False
21281,2012-10-14,2012,10,14,6,41,15627,8.8,Illinois,IL,50304.0,False
21282,2012-10-14,2012,10,14,6,41,15627,8.0,Indiana,IN,42996.0,False
21283,2012-10-14,2012,10,14,6,41,15627,5.1,Iowa,IA,45884.0,False
21284,2012-10-14,2012,10,14,6,41,15627,5.7,Kansas,KS,44243.0,False
21285,2012-10-14,2012,10,14,6,41,15627,8.4,Kentucky,KY,37579.0,False
21286,2012-10-14,2012,10,14,6,41,15627,6.6,Louisiana,LA,48599.0,False
21287,2012-10-14,2012,10,14,6,41,15627,7.4,Maine,ME,38352.0,False
21288,2012-10-14,2012,10,14,6,41,15627,6.7,Maryland,MD,53675.0,False
21289,2012-10-14,2012,10,14,6,41,15627,6.6,Massachusetts,MA,60808.0,False
21290,2012-10-14,2012,10,14,6,41,15627,9.1,Michigan,MI,38763.0,False
21291,2012-10-14,2012,10,14,6,41,15627,5.8,Minnesota,MN,50148.0,False
21292,2012-10-14,2012,10,14,6,41,15627,8.9,Mississippi,MS,31688.0,False
21293,2012-10-14,2012,10,14,6,41,15627,6.9,Missouri,MO,42204.0,False
21294,2012-10-14,2012,10,14,6,41,15627,6.0,Montana,MT,37733.0,False
21295,2012-10-14,2012,10,14,6,41,15627,3.8,Nebraska,NE,49569.0,False
21296,2012-10-14,2012,10,14,6,41,15627,11.5,Nevada,NV,44589.0,False
21297,2012-10-14,2012,10,14,6,41,15627,5.7,New Hampshire,NH,48388.0,False
21298,2012-10-14,2012,10,14,6,41,15627,9.7,New Jersey,NJ,55023.0,False
21299,2012-10-14,2012,10,14,6,41,15627,6.3,New Mexico,NM,40297.0,False
21300,2012-10-14,2012,10,14,6,41,15627,8.7,New York,NY,61267.0,False
21301,2012-10-14,2012,10,14,6,41,15627,9.3,North Carolina,NC,43141.0,False
21302,2012-10-14,2012,10,14,6,41,15627,3.1,North Dakota,ND,52185.0,False
21303,2012-10-14,2012,10,14,6,41,15627,6.9,Ohio,OH,42667.0,False
21304,2012-10-14,2012,10,14,6,41,15627,5.3,Oklahoma,OK,38303.0,False
21305,2012-10-14,2012,10,14,6,41,15627,8.6,Oregon,OR,49601.0,False
21306,2012-10-14,2012,10,14,6,41,15627,8.1,Pennsylvania,PA,46387.0,False
21308,2012-10-14,2012,10,14,6,41,15627,10.4,Rhode Island,RI,46332.0,False
21309,2012-10-14,2012,10,14,6,41,15627,8.6,South Carolina,SC,35126.0,False
21310,2012-10-14,2012,10,14,6,41,15627,4.5,South Dakota,SD,45605.0,False
21311,2012-10-14,2012,10,14,6,41,15627,8.2,Tennessee,TN,3937.0,False
21312,2012-10-14,2012,10,14,6,41,15627,6.6,Texas,TX,47417.0,False
21313,2012-10-14,2012,10,14,6,41,15627,5.2,Utah,UT,415.0,False
21314,2012-10-14,2012,10,14,6,41,15627,5.5,Vermont,VT,4217.0,False
21315,2012-10-14,2012,10,14,6,41,15627,5.7,Virginia,VA,51946.0,False
21316,2012-10-14,2012,10,14,6,41,15627,8.2,Washington,WA,52679.0,False
21317,2012-10-14,2012,10,14,6,41,15627,7.5,West Virginia,WV,35368.0,False
21318,2012-10-14,2012,10,14,6,41,15627,6.9,Wisconsin,WI,44126.0,False
21319,2012-10-14,2012,10,14,6,41,15627,5.2,Wyoming,WY,64603.0,False
21320,2012-10-15,2012,10,15,0,42,15628,8.1,Alabama,AL,35913.0,False
21321,2012-10-15,2012,10,15,0,42,15628,7.1,Alaska,AK,69564.0,False
21322,2012-10-15,2012,10,15,0,42,15628,8.1,Arizona,AZ,37935.0,False
21323,2012-10-15,2012,10,15,0,42,15628,7.2,Arkansas,AR,34671.0,False
21324,2012-10-15,2012,10,15,0,42,15628,10.1,California,CA,51871.0,False
21325,2012-10-15,2012,10,15,0,42,15628,7.9,Colorado,CO,49254.0,False
21326,2012-10-15,2012,10,15,0,42,15628,9.0,Connecticut,CT,64906.0,False
21327,2012-10-15,2012,10,15,0,42,15628,6.8,Delaware,DE,62837.0,False
21328,2012-10-15,2012,10,15,0,42,15628,8.5,District of Columbia,DC,16803.0,False
21329,2012-10-15,2012,10,15,0,42,15628,8.5,Florida,FL,38604.0,False
21330,2012-10-15,2012,10,15,0,42,15628,8.7,Georgia,GA,42029.0,False
21331,2012-10-15,2012,10,15,0,42,15628,5.5,Hawaii,HI,49418.0,False
21332,2012-10-15,2012,10,15,0,42,15628,7.0,Idaho,ID,3462.0,False
21333,2012-10-15,2012,10,15,0,42,15628,8.8,Illinois,IL,50304.0,False
21334,2012-10-15,2012,10,15,0,42,15628,8.0,Indiana,IN,42996.0,False
21335,2012-10-15,2012,10,15,0,42,15628,5.1,Iowa,IA,45884.0,False
21336,2012-10-15,2012,10,15,0,42,15628,5.7,Kansas,KS,44243.0,False
21337,2012-10-15,2012,10,15,0,42,15628,8.4,Kentucky,KY,37579.0,False
21338,2012-10-15,2012,10,15,0,42,15628,6.6,Louisiana,LA,48599.0,False
21339,2012-10-15,2012,10,15,0,42,15628,7.4,Maine,ME,38352.0,False
21340,2012-10-15,2012,10,15,0,42,15628,6.7,Maryland,MD,53675.0,False
21341,2012-10-15,2012,10,15,0,42,15628,6.6,Massachusetts,MA,60808.0,False
21342,2012-10-15,2012,10,15,0,42,15628,9.1,Michigan,MI,38763.0,False
21343,2012-10-15,2012,10,15,0,42,15628,5.8,Minnesota,MN,50148.0,False
21344,2012-10-15,2012,10,15,0,42,15628,8.9,Mississippi,MS,31688.0,False
21345,2012-10-15,2012,10,15,0,42,15628,6.9,Missouri,MO,42204.0,False
21346,2012-10-15,2012,10,15,0,42,15628,6.0,Montana,MT,37733.0,False
21347,2012-10-15,2012,10,15,0,42,15628,3.8,Nebraska,NE,49569.0,False
21348,2012-10-15,2012,10,15,0,42,15628,11.5,Nevada,NV,44589.0,False
21349,2012-10-15,2012,10,15,0,42,15628,5.7,New Hampshire,NH,48388.0,False
21350,2012-10-15,2012,10,15,0,42,15628,9.7,New Jersey,NJ,55023.0,False
21351,2012-10-15,2012,10,15,0,42,15628,6.3,New Mexico,NM,40297.0,False
21352,2012-10-15,2012,10,15,0,42,15628,8.7,New York,NY,61267.0,False
21353,2012-10-15,2012,10,15,0,42,15628,9.3,North Carolina,NC,43141.0,False
21354,2012-10-15,2012,10,15,0,42,15628,3.1,North Dakota,ND,52185.0,False
21355,2012-10-15,2012,10,15,0,42,15628,6.9,Ohio,OH,42667.0,False
21356,2012-10-15,2012,10,15,0,42,15628,5.3,Oklahoma,OK,38303.0,False
21357,2012-10-15,2012,10,15,0,42,15628,8.6,Oregon,OR,49601.0,False
21358,2012-10-15,2012,10,15,0,42,15628,8.1,Pennsylvania,PA,46387.0,False
21360,2012-10-15,2012,10,15,0,42,15628,10.4,Rhode Island,RI,46332.0,False
21361,2012-10-15,2012,10,15,0,42,15628,8.6,South Carolina,SC,35126.0,False
21362,2012-10-15,2012,10,15,0,42,15628,4.5,South Dakota,SD,45605.0,False
21363,2012-10-15,2012,10,15,0,42,15628,8.2,Tennessee,TN,3937.0,False
21364,2012-10-15,2012,10,15,0,42,15628,6.6,Texas,TX,47417.0,False
21365,2012-10-15,2012,10,15,0,42,15628,5.2,Utah,UT,415.0,False
21366,2012-10-15,2012,10,15,0,42,15628,5.5,Vermont,VT,4217.0,False
21367,2012-10-15,2012,10,15,0,42,15628,5.7,Virginia,VA,51946.0,False
21368,2012-10-15,2012,10,15,0,42,15628,8.2,Washington,WA,52679.0,False
21369,2012-10-15,2012,10,15,0,42,15628,7.5,West Virginia,WV,35368.0,False
21370,2012-10-15,2012,10,15,0,42,15628,6.9,Wisconsin,WI,44126.0,False
21371,2012-10-15,2012,10,15,0,42,15628,5.2,Wyoming,WY,64603.0,False
21372,2012-10-16,2012,10,16,1,42,15629,8.1,Alabama,AL,35913.0,False
21373,2012-10-16,2012,10,16,1,42,15629,7.1,Alaska,AK,69564.0,False
21374,2012-10-16,2012,10,16,1,42,15629,8.1,Arizona,AZ,37935.0,False
21375,2012-10-16,2012,10,16,1,42,15629,7.2,Arkansas,AR,34671.0,False
21376,2012-10-16,2012,10,16,1,42,15629,10.1,California,CA,51871.0,False
21377,2012-10-16,2012,10,16,1,42,15629,7.9,Colorado,CO,49254.0,False
21378,2012-10-16,2012,10,16,1,42,15629,9.0,Connecticut,CT,64906.0,False
21379,2012-10-16,2012,10,16,1,42,15629,6.8,Delaware,DE,62837.0,False
21380,2012-10-16,2012,10,16,1,42,15629,8.5,District of Columbia,DC,16803.0,False
21381,2012-10-16,2012,10,16,1,42,15629,8.5,Florida,FL,38604.0,False
21382,2012-10-16,2012,10,16,1,42,15629,8.7,Georgia,GA,42029.0,False
21383,2012-10-16,2012,10,16,1,42,15629,5.5,Hawaii,HI,49418.0,False
21384,2012-10-16,2012,10,16,1,42,15629,7.0,Idaho,ID,3462.0,False
21385,2012-10-16,2012,10,16,1,42,15629,8.8,Illinois,IL,50304.0,False
21386,2012-10-16,2012,10,16,1,42,15629,8.0,Indiana,IN,42996.0,False
21387,2012-10-16,2012,10,16,1,42,15629,5.1,Iowa,IA,45884.0,False
21388,2012-10-16,2012,10,16,1,42,15629,5.7,Kansas,KS,44243.0,False
21389,2012-10-16,2012,10,16,1,42,15629,8.4,Kentucky,KY,37579.0,False
21390,2012-10-16,2012,10,16,1,42,15629,6.6,Louisiana,LA,48599.0,False
21391,2012-10-16,2012,10,16,1,42,15629,7.4,Maine,ME,38352.0,False
21392,2012-10-16,2012,10,16,1,42,15629,6.7,Maryland,MD,53675.0,False
21393,2012-10-16,2012,10,16,1,42,15629,6.6,Massachusetts,MA,60808.0,False
21394,2012-10-16,2012,10,16,1,42,15629,9.1,Michigan,MI,38763.0,False
21395,2012-10-16,2012,10,16,1,42,15629,5.8,Minnesota,MN,50148.0,False
21396,2012-10-16,2012,10,16,1,42,15629,8.9,Mississippi,MS,31688.0,False
21397,2012-10-16,2012,10,16,1,42,15629,6.9,Missouri,MO,42204.0,False
21398,2012-10-16,2012,10,16,1,42,15629,6.0,Montana,MT,37733.0,False
21399,2012-10-16,2012,10,16,1,42,15629,3.8,Nebraska,NE,49569.0,False
21400,2012-10-16,2012,10,16,1,42,15629,11.5,Nevada,NV,44589.0,False
21401,2012-10-16,2012,10,16,1,42,15629,5.7,New Hampshire,NH,48388.0,False
21402,2012-10-16,2012,10,16,1,42,15629,9.7,New Jersey,NJ,55023.0,False
21403,2012-10-16,2012,10,16,1,42,15629,6.3,New Mexico,NM,40297.0,False
21404,2012-10-16,2012,10,16,1,42,15629,8.7,New York,NY,61267.0,False
21405,2012-10-16,2012,10,16,1,42,15629,9.3,North Carolina,NC,43141.0,False
21406,2012-10-16,2012,10,16,1,42,15629,3.1,North Dakota,ND,52185.0,False
21407,2012-10-16,2012,10,16,1,42,15629,6.9,Ohio,OH,42667.0,False
21408,2012-10-16,2012,10,16,1,42,15629,5.3,Oklahoma,OK,38303.0,False
21409,2012-10-16,2012,10,16,1,42,15629,8.6,Oregon,OR,49601.0,False
21410,2012-10-16,2012,10,16,1,42,15629,8.1,Pennsylvania,PA,46387.0,False
21412,2012-10-16,2012,10,16,1,42,15629,10.4,Rhode Island,RI,46332.0,False
21413,2012-10-16,2012,10,16,1,42,15629,8.6,South Carolina,SC,35126.0,False
21414,2012-10-16,2012,10,16,1,42,15629,4.5,South Dakota,SD,45605.0,False
21415,2012-10-16,2012,10,16,1,42,15629,8.2,Tennessee,TN,3937.0,False
21416,2012-10-16,2012,10,16,1,42,15629,6.6,Texas,TX,47417.0,False
21417,2012-10-16,2012,10,16,1,42,15629,5.2,Utah,UT,415.0,False
21418,2012-10-16,2012,10,16,1,42,15629,5.5,Vermont,VT,4217.0,False
21419,2012-10-16,2012,10,16,1,42,15629,5.7,Virginia,VA,51946.0,False
21420,2012-10-16,2012,10,16,1,42,15629,8.2,Washington,WA,52679.0,False
21421,2012-10-16,2012,10,16,1,42,15629,7.5,West Virginia,WV,35368.0,False
21422,2012-10-16,2012,10,16,1,42,15629,6.9,Wisconsin,WI,44126.0,False
21423,2012-10-16,2012,10,16,1,42,15629,5.2,Wyoming,WY,64603.0,False
21424,2012-10-17,2012,10,17,2,42,15630,8.1,Alabama,AL,35913.0,False
21425,2012-10-17,2012,10,17,2,42,15630,7.1,Alaska,AK,69564.0,False
21426,2012-10-17,2012,10,17,2,42,15630,8.1,Arizona,AZ,37935.0,False
21427,2012-10-17,2012,10,17,2,42,15630,7.2,Arkansas,AR,34671.0,False
21428,2012-10-17,2012,10,17,2,42,15630,10.1,California,CA,51871.0,False
21429,2012-10-17,2012,10,17,2,42,15630,7.9,Colorado,CO,49254.0,False
21430,2012-10-17,2012,10,17,2,42,15630,9.0,Connecticut,CT,64906.0,False
21431,2012-10-17,2012,10,17,2,42,15630,6.8,Delaware,DE,62837.0,False
21432,2012-10-17,2012,10,17,2,42,15630,8.5,District of Columbia,DC,16803.0,False
21433,2012-10-17,2012,10,17,2,42,15630,8.5,Florida,FL,38604.0,False
21434,2012-10-17,2012,10,17,2,42,15630,8.7,Georgia,GA,42029.0,False
21435,2012-10-17,2012,10,17,2,42,15630,5.5,Hawaii,HI,49418.0,False
21436,2012-10-17,2012,10,17,2,42,15630,7.0,Idaho,ID,3462.0,False
21437,2012-10-17,2012,10,17,2,42,15630,8.8,Illinois,IL,50304.0,False
21438,2012-10-17,2012,10,17,2,42,15630,8.0,Indiana,IN,42996.0,False
21439,2012-10-17,2012,10,17,2,42,15630,5.1,Iowa,IA,45884.0,False
21440,2012-10-17,2012,10,17,2,42,15630,5.7,Kansas,KS,44243.0,False
21441,2012-10-17,2012,10,17,2,42,15630,8.4,Kentucky,KY,37579.0,False
21442,2012-10-17,2012,10,17,2,42,15630,6.6,Louisiana,LA,48599.0,False
21443,2012-10-17,2012,10,17,2,42,15630,7.4,Maine,ME,38352.0,False
21444,2012-10-17,2012,10,17,2,42,15630,6.7,Maryland,MD,53675.0,False
21445,2012-10-17,2012,10,17,2,42,15630,6.6,Massachusetts,MA,60808.0,False
21446,2012-10-17,2012,10,17,2,42,15630,9.1,Michigan,MI,38763.0,False
21447,2012-10-17,2012,10,17,2,42,15630,5.8,Minnesota,MN,50148.0,False
21448,2012-10-17,2012,10,17,2,42,15630,8.9,Mississippi,MS,31688.0,False
21449,2012-10-17,2012,10,17,2,42,15630,6.9,Missouri,MO,42204.0,False
21450,2012-10-17,2012,10,17,2,42,15630,6.0,Montana,MT,37733.0,False
21451,2012-10-17,2012,10,17,2,42,15630,3.8,Nebraska,NE,49569.0,False
21452,2012-10-17,2012,10,17,2,42,15630,11.5,Nevada,NV,44589.0,False
21453,2012-10-17,2012,10,17,2,42,15630,5.7,New Hampshire,NH,48388.0,False
21454,2012-10-17,2012,10,17,2,42,15630,9.7,New Jersey,NJ,55023.0,False
21455,2012-10-17,2012,10,17,2,42,15630,6.3,New Mexico,NM,40297.0,False
21456,2012-10-17,2012,10,17,2,42,15630,8.7,New York,NY,61267.0,False
21457,2012-10-17,2012,10,17,2,42,15630,9.3,North Carolina,NC,43141.0,False
21458,2012-10-17,2012,10,17,2,42,15630,3.1,North Dakota,ND,52185.0,False
21459,2012-10-17,2012,10,17,2,42,15630,6.9,Ohio,OH,42667.0,False
21460,2012-10-17,2012,10,17,2,42,15630,5.3,Oklahoma,OK,38303.0,False
21461,2012-10-17,2012,10,17,2,42,15630,8.6,Oregon,OR,49601.0,False
21462,2012-10-17,2012,10,17,2,42,15630,8.1,Pennsylvania,PA,46387.0,False
21464,2012-10-17,2012,10,17,2,42,15630,10.4,Rhode Island,RI,46332.0,False
21465,2012-10-17,2012,10,17,2,42,15630,8.6,South Carolina,SC,35126.0,False
21466,2012-10-17,2012,10,17,2,42,15630,4.5,South Dakota,SD,45605.0,False
21467,2012-10-17,2012,10,17,2,42,15630,8.2,Tennessee,TN,3937.0,False
21468,2012-10-17,2012,10,17,2,42,15630,6.6,Texas,TX,47417.0,False
21469,2012-10-17,2012,10,17,2,42,15630,5.2,Utah,UT,415.0,False
21470,2012-10-17,2012,10,17,2,42,15630,5.5,Vermont,VT,4217.0,False
21471,2012-10-17,2012,10,17,2,42,15630,5.7,Virginia,VA,51946.0,False
21472,2012-10-17,2012,10,17,2,42,15630,8.2,Washington,WA,52679.0,False
21473,2012-10-17,2012,10,17,2,42,15630,7.5,West Virginia,WV,35368.0,False
21474,2012-10-17,2012,10,17,2,42,15630,6.9,Wisconsin,WI,44126.0,False
21475,2012-10-17,2012,10,17,2,42,15630,5.2,Wyoming,WY,64603.0,False
21476,2012-10-18,2012,10,18,3,42,15631,8.1,Alabama,AL,35913.0,False
21477,2012-10-18,2012,10,18,3,42,15631,7.1,Alaska,AK,69564.0,True
21478,2012-10-18,2012,10,18,3,42,15631,8.1,Arizona,AZ,37935.0,False
21479,2012-10-18,2012,10,18,3,42,15631,7.2,Arkansas,AR,34671.0,False
21480,2012-10-18,2012,10,18,3,42,15631,10.1,California,CA,51871.0,False
21481,2012-10-18,2012,10,18,3,42,15631,7.9,Colorado,CO,49254.0,False
21482,2012-10-18,2012,10,18,3,42,15631,9.0,Connecticut,CT,64906.0,False
21483,2012-10-18,2012,10,18,3,42,15631,6.8,Delaware,DE,62837.0,False
21484,2012-10-18,2012,10,18,3,42,15631,8.5,District of Columbia,DC,16803.0,False
21485,2012-10-18,2012,10,18,3,42,15631,8.5,Florida,FL,38604.0,False
21486,2012-10-18,2012,10,18,3,42,15631,8.7,Georgia,GA,42029.0,False
21487,2012-10-18,2012,10,18,3,42,15631,5.5,Hawaii,HI,49418.0,False
21488,2012-10-18,2012,10,18,3,42,15631,7.0,Idaho,ID,3462.0,False
21489,2012-10-18,2012,10,18,3,42,15631,8.8,Illinois,IL,50304.0,False
21490,2012-10-18,2012,10,18,3,42,15631,8.0,Indiana,IN,42996.0,False
21491,2012-10-18,2012,10,18,3,42,15631,5.1,Iowa,IA,45884.0,False
21492,2012-10-18,2012,10,18,3,42,15631,5.7,Kansas,KS,44243.0,False
21493,2012-10-18,2012,10,18,3,42,15631,8.4,Kentucky,KY,37579.0,False
21494,2012-10-18,2012,10,18,3,42,15631,6.6,Louisiana,LA,48599.0,False
21495,2012-10-18,2012,10,18,3,42,15631,7.4,Maine,ME,38352.0,False
21496,2012-10-18,2012,10,18,3,42,15631,6.7,Maryland,MD,53675.0,False
21497,2012-10-18,2012,10,18,3,42,15631,6.6,Massachusetts,MA,60808.0,False
21498,2012-10-18,2012,10,18,3,42,15631,9.1,Michigan,MI,38763.0,False
21499,2012-10-18,2012,10,18,3,42,15631,5.8,Minnesota,MN,50148.0,False
21500,2012-10-18,2012,10,18,3,42,15631,8.9,Mississippi,MS,31688.0,False
21501,2012-10-18,2012,10,18,3,42,15631,6.9,Missouri,MO,42204.0,False
21502,2012-10-18,2012,10,18,3,42,15631,6.0,Montana,MT,37733.0,False
21503,2012-10-18,2012,10,18,3,42,15631,3.8,Nebraska,NE,49569.0,False
21504,2012-10-18,2012,10,18,3,42,15631,11.5,Nevada,NV,44589.0,False
21505,2012-10-18,2012,10,18,3,42,15631,5.7,New Hampshire,NH,48388.0,False
21506,2012-10-18,2012,10,18,3,42,15631,9.7,New Jersey,NJ,55023.0,False
21507,2012-10-18,2012,10,18,3,42,15631,6.3,New Mexico,NM,40297.0,False
21508,2012-10-18,2012,10,18,3,42,15631,8.7,New York,NY,61267.0,False
21509,2012-10-18,2012,10,18,3,42,15631,9.3,North Carolina,NC,43141.0,False
21510,2012-10-18,2012,10,18,3,42,15631,3.1,North Dakota,ND,52185.0,False
21511,2012-10-18,2012,10,18,3,42,15631,6.9,Ohio,OH,42667.0,False
21512,2012-10-18,2012,10,18,3,42,15631,5.3,Oklahoma,OK,38303.0,False
21513,2012-10-18,2012,10,18,3,42,15631,8.6,Oregon,OR,49601.0,False
21514,2012-10-18,2012,10,18,3,42,15631,8.1,Pennsylvania,PA,46387.0,False
21516,2012-10-18,2012,10,18,3,42,15631,10.4,Rhode Island,RI,46332.0,False
21517,2012-10-18,2012,10,18,3,42,15631,8.6,South Carolina,SC,35126.0,False
21518,2012-10-18,2012,10,18,3,42,15631,4.5,South Dakota,SD,45605.0,False
21519,2012-10-18,2012,10,18,3,42,15631,8.2,Tennessee,TN,3937.0,False
21520,2012-10-18,2012,10,18,3,42,15631,6.6,Texas,TX,47417.0,False
21521,2012-10-18,2012,10,18,3,42,15631,5.2,Utah,UT,415.0,False
21522,2012-10-18,2012,10,18,3,42,15631,5.5,Vermont,VT,4217.0,False
21523,2012-10-18,2012,10,18,3,42,15631,5.7,Virginia,VA,51946.0,False
21524,2012-10-18,2012,10,18,3,42,15631,8.2,Washington,WA,52679.0,False
21525,2012-10-18,2012,10,18,3,42,15631,7.5,West Virginia,WV,35368.0,False
21526,2012-10-18,2012,10,18,3,42,15631,6.9,Wisconsin,WI,44126.0,False
21527,2012-10-18,2012,10,18,3,42,15631,5.2,Wyoming,WY,64603.0,False
21528,2012-10-19,2012,10,19,4,42,15632,8.1,Alabama,AL,35913.0,False
21529,2012-10-19,2012,10,19,4,42,15632,7.1,Alaska,AK,69564.0,False
21530,2012-10-19,2012,10,19,4,42,15632,8.1,Arizona,AZ,37935.0,False
21531,2012-10-19,2012,10,19,4,42,15632,7.2,Arkansas,AR,34671.0,False
21532,2012-10-19,2012,10,19,4,42,15632,10.1,California,CA,51871.0,False
21533,2012-10-19,2012,10,19,4,42,15632,7.9,Colorado,CO,49254.0,False
21534,2012-10-19,2012,10,19,4,42,15632,9.0,Connecticut,CT,64906.0,False
21535,2012-10-19,2012,10,19,4,42,15632,6.8,Delaware,DE,62837.0,False
21536,2012-10-19,2012,10,19,4,42,15632,8.5,District of Columbia,DC,16803.0,False
21537,2012-10-19,2012,10,19,4,42,15632,8.5,Florida,FL,38604.0,False
21538,2012-10-19,2012,10,19,4,42,15632,8.7,Georgia,GA,42029.0,False
21539,2012-10-19,2012,10,19,4,42,15632,5.5,Hawaii,HI,49418.0,False
21540,2012-10-19,2012,10,19,4,42,15632,7.0,Idaho,ID,3462.0,False
21541,2012-10-19,2012,10,19,4,42,15632,8.8,Illinois,IL,50304.0,False
21542,2012-10-19,2012,10,19,4,42,15632,8.0,Indiana,IN,42996.0,False
21543,2012-10-19,2012,10,19,4,42,15632,5.1,Iowa,IA,45884.0,False
21544,2012-10-19,2012,10,19,4,42,15632,5.7,Kansas,KS,44243.0,False
21545,2012-10-19,2012,10,19,4,42,15632,8.4,Kentucky,KY,37579.0,False
21546,2012-10-19,2012,10,19,4,42,15632,6.6,Louisiana,LA,48599.0,False
21547,2012-10-19,2012,10,19,4,42,15632,7.4,Maine,ME,38352.0,False
21548,2012-10-19,2012,10,19,4,42,15632,6.7,Maryland,MD,53675.0,False
21549,2012-10-19,2012,10,19,4,42,15632,6.6,Massachusetts,MA,60808.0,False
21550,2012-10-19,2012,10,19,4,42,15632,9.1,Michigan,MI,38763.0,False
21551,2012-10-19,2012,10,19,4,42,15632,5.8,Minnesota,MN,50148.0,False
21552,2012-10-19,2012,10,19,4,42,15632,8.9,Mississippi,MS,31688.0,False
21553,2012-10-19,2012,10,19,4,42,15632,6.9,Missouri,MO,42204.0,False
21554,2012-10-19,2012,10,19,4,42,15632,6.0,Montana,MT,37733.0,False
21555,2012-10-19,2012,10,19,4,42,15632,3.8,Nebraska,NE,49569.0,False
21556,2012-10-19,2012,10,19,4,42,15632,11.5,Nevada,NV,44589.0,False
21557,2012-10-19,2012,10,19,4,42,15632,5.7,New Hampshire,NH,48388.0,False
21558,2012-10-19,2012,10,19,4,42,15632,9.7,New Jersey,NJ,55023.0,False
21559,2012-10-19,2012,10,19,4,42,15632,6.3,New Mexico,NM,40297.0,False
21560,2012-10-19,2012,10,19,4,42,15632,8.7,New York,NY,61267.0,False
21561,2012-10-19,2012,10,19,4,42,15632,9.3,North Carolina,NC,43141.0,False
21562,2012-10-19,2012,10,19,4,42,15632,3.1,North Dakota,ND,52185.0,False
21563,2012-10-19,2012,10,19,4,42,15632,6.9,Ohio,OH,42667.0,False
21564,2012-10-19,2012,10,19,4,42,15632,5.3,Oklahoma,OK,38303.0,False
21565,2012-10-19,2012,10,19,4,42,15632,8.6,Oregon,OR,49601.0,False
21566,2012-10-19,2012,10,19,4,42,15632,8.1,Pennsylvania,PA,46387.0,False
21568,2012-10-19,2012,10,19,4,42,15632,10.4,Rhode Island,RI,46332.0,False
21569,2012-10-19,2012,10,19,4,42,15632,8.6,South Carolina,SC,35126.0,False
21570,2012-10-19,2012,10,19,4,42,15632,4.5,South Dakota,SD,45605.0,False
21571,2012-10-19,2012,10,19,4,42,15632,8.2,Tennessee,TN,3937.0,False
21572,2012-10-19,2012,10,19,4,42,15632,6.6,Texas,TX,47417.0,False
21573,2012-10-19,2012,10,19,4,42,15632,5.2,Utah,UT,415.0,False
21574,2012-10-19,2012,10,19,4,42,15632,5.5,Vermont,VT,4217.0,False
21575,2012-10-19,2012,10,19,4,42,15632,5.7,Virginia,VA,51946.0,False
21576,2012-10-19,2012,10,19,4,42,15632,8.2,Washington,WA,52679.0,False
21577,2012-10-19,2012,10,19,4,42,15632,7.5,West Virginia,WV,35368.0,False
21578,2012-10-19,2012,10,19,4,42,15632,6.9,Wisconsin,WI,44126.0,False
21579,2012-10-19,2012,10,19,4,42,15632,5.2,Wyoming,WY,64603.0,False
21580,2012-10-20,2012,10,20,5,42,15633,8.1,Alabama,AL,35913.0,False
21581,2012-10-20,2012,10,20,5,42,15633,7.1,Alaska,AK,69564.0,False
21582,2012-10-20,2012,10,20,5,42,15633,8.1,Arizona,AZ,37935.0,False
21583,2012-10-20,2012,10,20,5,42,15633,7.2,Arkansas,AR,34671.0,False
21584,2012-10-20,2012,10,20,5,42,15633,10.1,California,CA,51871.0,False
21585,2012-10-20,2012,10,20,5,42,15633,7.9,Colorado,CO,49254.0,False
21586,2012-10-20,2012,10,20,5,42,15633,9.0,Connecticut,CT,64906.0,False
21587,2012-10-20,2012,10,20,5,42,15633,6.8,Delaware,DE,62837.0,False
21588,2012-10-20,2012,10,20,5,42,15633,8.5,District of Columbia,DC,16803.0,False
21589,2012-10-20,2012,10,20,5,42,15633,8.5,Florida,FL,38604.0,False
21590,2012-10-20,2012,10,20,5,42,15633,8.7,Georgia,GA,42029.0,False
21591,2012-10-20,2012,10,20,5,42,15633,5.5,Hawaii,HI,49418.0,False
21592,2012-10-20,2012,10,20,5,42,15633,7.0,Idaho,ID,3462.0,False
21593,2012-10-20,2012,10,20,5,42,15633,8.8,Illinois,IL,50304.0,False
21594,2012-10-20,2012,10,20,5,42,15633,8.0,Indiana,IN,42996.0,False
21595,2012-10-20,2012,10,20,5,42,15633,5.1,Iowa,IA,45884.0,False
21596,2012-10-20,2012,10,20,5,42,15633,5.7,Kansas,KS,44243.0,False
21597,2012-10-20,2012,10,20,5,42,15633,8.4,Kentucky,KY,37579.0,False
21598,2012-10-20,2012,10,20,5,42,15633,6.6,Louisiana,LA,48599.0,False
