,Date,UnemployementRate,year,month,day,weekday,week,n_days,DateOfDeparture,state,holidays
14507,2012-06-01,5.4,2012,6,1,4,22,15492,2012-06-05,WY,False
14508,2012-06-01,7.8,2012,6,1,4,22,15492,2012-06-06,AL,False
14509,2012-06-01,7.3,2012,6,1,4,22,15492,2012-06-06,AK,False
14510,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-06,AZ,False
14511,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-06,AR,False
14512,2012-06-01,10.7,2012,6,1,4,22,15492,2012-06-06,CA,False
14513,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-06,CO,False
14514,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-06,CT,False
14515,2012-06-01,6.7,2012,6,1,4,22,15492,2012-06-06,DE,False
14516,2012-06-01,9.1,2012,6,1,4,22,15492,2012-06-06,,False
14517,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-06,FL,False
14518,2012-06-01,"9,0",2012,6,1,4,22,15492,2012-06-06,GA,False
14519,2012-06-01,6.4,2012,6,1,4,22,15492,2012-06-06,HI,False
14520,2012-06-01,7.7,2012,6,1,4,22,15492,2012-06-06,ID,False
14521,2012-06-01,8.7,2012,6,1,4,22,15492,2012-06-06,IL,False
14522,2012-06-01,"8,0",2012,6,1,4,22,15492,2012-06-06,IN,False
14523,2012-06-01,5.2,2012,6,1,4,22,15492,2012-06-06,IA,False
14524,2012-06-01,6.1,2012,6,1,4,22,15492,2012-06-06,KS,False
14525,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-06,KY,False
14526,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-06,LA,False
14527,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-06,ME,False
14528,2012-06-01,6.9,2012,6,1,4,22,15492,2012-06-06,MD,False
14529,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-06,MA,False
14530,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-06,MI,False
14531,2012-06-01,5.6,2012,6,1,4,22,15492,2012-06-06,MN,False
14532,2012-06-01,8.8,2012,6,1,4,22,15492,2012-06-06,MS,False
14533,2012-06-01,7.1,2012,6,1,4,22,15492,2012-06-06,MO,False
14534,2012-06-01,6.3,2012,6,1,4,22,15492,2012-06-06,MT,False
14535,2012-06-01,3.8,2012,6,1,4,22,15492,2012-06-06,NE,False
14536,2012-06-01,11.6,2012,6,1,4,22,15492,2012-06-06,NV,False
14537,2012-06-01,5.1,2012,6,1,4,22,15492,2012-06-06,NH,False
14538,2012-06-01,9.6,2012,6,1,4,22,15492,2012-06-06,NJ,False
14539,2012-06-01,6.5,2012,6,1,4,22,15492,2012-06-06,NM,False
14540,2012-06-01,8.9,2012,6,1,4,22,15492,2012-06-06,NY,False
14541,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-06,NC,False
14542,2012-06-01,2.9,2012,6,1,4,22,15492,2012-06-06,ND,False
14543,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-06,OH,False
14544,2012-06-01,4.7,2012,6,1,4,22,15492,2012-06-06,OK,False
14545,2012-06-01,8.5,2012,6,1,4,22,15492,2012-06-06,OR,False
14546,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-06,PA,False
14547,2012-06-01,13.8,2012,6,1,4,22,15492,2012-06-06,,False
14548,2012-06-01,10.9,2012,6,1,4,22,15492,2012-06-06,RI,False
14549,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-06,SC,False
14550,2012-06-01,4.3,2012,6,1,4,22,15492,2012-06-06,SD,False
14551,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-06,TN,False
14552,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-06,TX,False
14553,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-06,UT,False
14554,2012-06-01,4.7,2012,6,1,4,22,15492,2012-06-06,VT,False
14555,2012-06-01,5.7,2012,6,1,4,22,15492,2012-06-06,VA,False
14556,2012-06-01,8.3,2012,6,1,4,22,15492,2012-06-06,WA,False
14557,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-06,WV,False
14558,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-06,WI,False
14559,2012-06-01,5.4,2012,6,1,4,22,15492,2012-06-06,WY,False
14560,2012-06-01,7.8,2012,6,1,4,22,15492,2012-06-07,AL,False
14561,2012-06-01,7.3,2012,6,1,4,22,15492,2012-06-07,AK,False
14562,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-07,AZ,False
14563,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-07,AR,False
14564,2012-06-01,10.7,2012,6,1,4,22,15492,2012-06-07,CA,False
14565,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-07,CO,False
14566,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-07,CT,False
14567,2012-06-01,6.7,2012,6,1,4,22,15492,2012-06-07,DE,False
14568,2012-06-01,9.1,2012,6,1,4,22,15492,2012-06-07,,False
14569,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-07,FL,False
14570,2012-06-01,"9,0",2012,6,1,4,22,15492,2012-06-07,GA,False
14571,2012-06-01,6.4,2012,6,1,4,22,15492,2012-06-07,HI,False
14572,2012-06-01,7.7,2012,6,1,4,22,15492,2012-06-07,ID,False
14573,2012-06-01,8.7,2012,6,1,4,22,15492,2012-06-07,IL,False
14574,2012-06-01,"8,0",2012,6,1,4,22,15492,2012-06-07,IN,False
14575,2012-06-01,5.2,2012,6,1,4,22,15492,2012-06-07,IA,False
14576,2012-06-01,6.1,2012,6,1,4,22,15492,2012-06-07,KS,False
14577,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-07,KY,False
14578,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-07,LA,False
14579,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-07,ME,False
14580,2012-06-01,6.9,2012,6,1,4,22,15492,2012-06-07,MD,False
14581,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-07,MA,False
14582,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-07,MI,False
14583,2012-06-01,5.6,2012,6,1,4,22,15492,2012-06-07,MN,False
14584,2012-06-01,8.8,2012,6,1,4,22,15492,2012-06-07,MS,False
14585,2012-06-01,7.1,2012,6,1,4,22,15492,2012-06-07,MO,False
14586,2012-06-01,6.3,2012,6,1,4,22,15492,2012-06-07,MT,False
14587,2012-06-01,3.8,2012,6,1,4,22,15492,2012-06-07,NE,False
14588,2012-06-01,11.6,2012,6,1,4,22,15492,2012-06-07,NV,False
14589,2012-06-01,5.1,2012,6,1,4,22,15492,2012-06-07,NH,False
14590,2012-06-01,9.6,2012,6,1,4,22,15492,2012-06-07,NJ,False
14591,2012-06-01,6.5,2012,6,1,4,22,15492,2012-06-07,NM,False
14592,2012-06-01,8.9,2012,6,1,4,22,15492,2012-06-07,NY,False
14593,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-07,NC,False
14594,2012-06-01,2.9,2012,6,1,4,22,15492,2012-06-07,ND,False
14595,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-07,OH,False
14596,2012-06-01,4.7,2012,6,1,4,22,15492,2012-06-07,OK,False
14597,2012-06-01,8.5,2012,6,1,4,22,15492,2012-06-07,OR,False
14598,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-07,PA,False
14599,2012-06-01,13.8,2012,6,1,4,22,15492,2012-06-07,,False
14600,2012-06-01,10.9,2012,6,1,4,22,15492,2012-06-07,RI,False
14601,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-07,SC,False
14602,2012-06-01,4.3,2012,6,1,4,22,15492,2012-06-07,SD,False
14603,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-07,TN,False
14604,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-07,TX,False
14605,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-07,UT,False
14606,2012-06-01,4.7,2012,6,1,4,22,15492,2012-06-07,VT,False
14607,2012-06-01,5.7,2012,6,1,4,22,15492,2012-06-07,VA,False
14608,2012-06-01,8.3,2012,6,1,4,22,15492,2012-06-07,WA,False
14609,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-07,WV,False
14610,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-07,WI,False
14611,2012-06-01,5.4,2012,6,1,4,22,15492,2012-06-07,WY,False
14612,2012-06-01,7.8,2012,6,1,4,22,15492,2012-06-08,AL,False
14613,2012-06-01,7.3,2012,6,1,4,22,15492,2012-06-08,AK,False
14614,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-08,AZ,False
14615,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-08,AR,False
14616,2012-06-01,10.7,2012,6,1,4,22,15492,2012-06-08,CA,False
14617,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-08,CO,False
14618,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-08,CT,False
14619,2012-06-01,6.7,2012,6,1,4,22,15492,2012-06-08,DE,False
14620,2012-06-01,9.1,2012,6,1,4,22,15492,2012-06-08,,False
14621,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-08,FL,False
14622,2012-06-01,"9,0",2012,6,1,4,22,15492,2012-06-08,GA,False
14623,2012-06-01,6.4,2012,6,1,4,22,15492,2012-06-08,HI,False
14624,2012-06-01,7.7,2012,6,1,4,22,15492,2012-06-08,ID,False
14625,2012-06-01,8.7,2012,6,1,4,22,15492,2012-06-08,IL,False
14626,2012-06-01,"8,0",2012,6,1,4,22,15492,2012-06-08,IN,False
14627,2012-06-01,5.2,2012,6,1,4,22,15492,2012-06-08,IA,False
14628,2012-06-01,6.1,2012,6,1,4,22,15492,2012-06-08,KS,False
14629,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-08,KY,False
14630,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-08,LA,False
14631,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-08,ME,False
14632,2012-06-01,6.9,2012,6,1,4,22,15492,2012-06-08,MD,False
14633,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-08,MA,False
14634,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-08,MI,False
14635,2012-06-01,5.6,2012,6,1,4,22,15492,2012-06-08,MN,False
14636,2012-06-01,8.8,2012,6,1,4,22,15492,2012-06-08,MS,False
14637,2012-06-01,7.1,2012,6,1,4,22,15492,2012-06-08,MO,False
14638,2012-06-01,6.3,2012,6,1,4,22,15492,2012-06-08,MT,False
14639,2012-06-01,3.8,2012,6,1,4,22,15492,2012-06-08,NE,False
14640,2012-06-01,11.6,2012,6,1,4,22,15492,2012-06-08,NV,False
14641,2012-06-01,5.1,2012,6,1,4,22,15492,2012-06-08,NH,False
14642,2012-06-01,9.6,2012,6,1,4,22,15492,2012-06-08,NJ,False
14643,2012-06-01,6.5,2012,6,1,4,22,15492,2012-06-08,NM,False
14644,2012-06-01,8.9,2012,6,1,4,22,15492,2012-06-08,NY,False
14645,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-08,NC,False
14646,2012-06-01,2.9,2012,6,1,4,22,15492,2012-06-08,ND,False
14647,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-08,OH,False
14648,2012-06-01,4.7,2012,6,1,4,22,15492,2012-06-08,OK,False
14649,2012-06-01,8.5,2012,6,1,4,22,15492,2012-06-08,OR,False
14650,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-08,PA,False
14651,2012-06-01,13.8,2012,6,1,4,22,15492,2012-06-08,,False
14652,2012-06-01,10.9,2012,6,1,4,22,15492,2012-06-08,RI,False
14653,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-08,SC,False
14654,2012-06-01,4.3,2012,6,1,4,22,15492,2012-06-08,SD,False
14655,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-08,TN,False
14656,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-08,TX,False
14657,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-08,UT,False
14658,2012-06-01,4.7,2012,6,1,4,22,15492,2012-06-08,VT,False
14659,2012-06-01,5.7,2012,6,1,4,22,15492,2012-06-08,VA,False
14660,2012-06-01,8.3,2012,6,1,4,22,15492,2012-06-08,WA,False
14661,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-08,WV,False
14662,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-08,WI,False
14663,2012-06-01,5.4,2012,6,1,4,22,15492,2012-06-08,WY,False
14664,2012-06-01,7.8,2012,6,1,4,22,15492,2012-06-09,AL,False
14665,2012-06-01,7.3,2012,6,1,4,22,15492,2012-06-09,AK,False
14666,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-09,AZ,False
14667,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-09,AR,False
14668,2012-06-01,10.7,2012,6,1,4,22,15492,2012-06-09,CA,False
14669,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-09,CO,False
14670,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-09,CT,False
14671,2012-06-01,6.7,2012,6,1,4,22,15492,2012-06-09,DE,False
14672,2012-06-01,9.1,2012,6,1,4,22,15492,2012-06-09,,False
14673,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-09,FL,False
14674,2012-06-01,"9,0",2012,6,1,4,22,15492,2012-06-09,GA,False
14675,2012-06-01,6.4,2012,6,1,4,22,15492,2012-06-09,HI,False
14676,2012-06-01,7.7,2012,6,1,4,22,15492,2012-06-09,ID,False
14677,2012-06-01,8.7,2012,6,1,4,22,15492,2012-06-09,IL,False
14678,2012-06-01,"8,0",2012,6,1,4,22,15492,2012-06-09,IN,False
14679,2012-06-01,5.2,2012,6,1,4,22,15492,2012-06-09,IA,False
14680,2012-06-01,6.1,2012,6,1,4,22,15492,2012-06-09,KS,False
14681,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-09,KY,False
14682,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-09,LA,False
14683,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-09,ME,False
14684,2012-06-01,6.9,2012,6,1,4,22,15492,2012-06-09,MD,False
14685,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-09,MA,False
14686,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-09,MI,False
14687,2012-06-01,5.6,2012,6,1,4,22,15492,2012-06-09,MN,False
14688,2012-06-01,8.8,2012,6,1,4,22,15492,2012-06-09,MS,False
14689,2012-06-01,7.1,2012,6,1,4,22,15492,2012-06-09,MO,False
14690,2012-06-01,6.3,2012,6,1,4,22,15492,2012-06-09,MT,False
14691,2012-06-01,3.8,2012,6,1,4,22,15492,2012-06-09,NE,False
14692,2012-06-01,11.6,2012,6,1,4,22,15492,2012-06-09,NV,False
14693,2012-06-01,5.1,2012,6,1,4,22,15492,2012-06-09,NH,False
14694,2012-06-01,9.6,2012,6,1,4,22,15492,2012-06-09,NJ,False
14695,2012-06-01,6.5,2012,6,1,4,22,15492,2012-06-09,NM,False
14696,2012-06-01,8.9,2012,6,1,4,22,15492,2012-06-09,NY,False
14697,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-09,NC,False
14698,2012-06-01,2.9,2012,6,1,4,22,15492,2012-06-09,ND,False
14699,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-09,OH,False
14700,2012-06-01,4.7,2012,6,1,4,22,15492,2012-06-09,OK,False
14701,2012-06-01,8.5,2012,6,1,4,22,15492,2012-06-09,OR,False
14702,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-09,PA,False
14703,2012-06-01,13.8,2012,6,1,4,22,15492,2012-06-09,,False
14704,2012-06-01,10.9,2012,6,1,4,22,15492,2012-06-09,RI,False
14705,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-09,SC,False
14706,2012-06-01,4.3,2012,6,1,4,22,15492,2012-06-09,SD,False
14707,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-09,TN,False
14708,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-09,TX,False
14709,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-09,UT,False
14710,2012-06-01,4.7,2012,6,1,4,22,15492,2012-06-09,VT,False
14711,2012-06-01,5.7,2012,6,1,4,22,15492,2012-06-09,VA,False
14712,2012-06-01,8.3,2012,6,1,4,22,15492,2012-06-09,WA,False
14713,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-09,WV,False
14714,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-09,WI,False
14715,2012-06-01,5.4,2012,6,1,4,22,15492,2012-06-09,WY,False
14716,2012-06-01,7.8,2012,6,1,4,22,15492,2012-06-10,AL,False
14717,2012-06-01,7.3,2012,6,1,4,22,15492,2012-06-10,AK,False
14718,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-10,AZ,False
14719,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-10,AR,False
14720,2012-06-01,10.7,2012,6,1,4,22,15492,2012-06-10,CA,False
14721,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-10,CO,False
14722,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-10,CT,False
14723,2012-06-01,6.7,2012,6,1,4,22,15492,2012-06-10,DE,False
14724,2012-06-01,9.1,2012,6,1,4,22,15492,2012-06-10,,False
14725,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-10,FL,False
14726,2012-06-01,"9,0",2012,6,1,4,22,15492,2012-06-10,GA,False
14727,2012-06-01,6.4,2012,6,1,4,22,15492,2012-06-10,HI,False
14728,2012-06-01,7.7,2012,6,1,4,22,15492,2012-06-10,ID,False
14729,2012-06-01,8.7,2012,6,1,4,22,15492,2012-06-10,IL,False
14730,2012-06-01,"8,0",2012,6,1,4,22,15492,2012-06-10,IN,False
14731,2012-06-01,5.2,2012,6,1,4,22,15492,2012-06-10,IA,False
14732,2012-06-01,6.1,2012,6,1,4,22,15492,2012-06-10,KS,False
14733,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-10,KY,False
14734,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-10,LA,False
14735,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-10,ME,False
14736,2012-06-01,6.9,2012,6,1,4,22,15492,2012-06-10,MD,False
14737,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-10,MA,False
14738,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-10,MI,False
14739,2012-06-01,5.6,2012,6,1,4,22,15492,2012-06-10,MN,False
14740,2012-06-01,8.8,2012,6,1,4,22,15492,2012-06-10,MS,False
14741,2012-06-01,7.1,2012,6,1,4,22,15492,2012-06-10,MO,False
14742,2012-06-01,6.3,2012,6,1,4,22,15492,2012-06-10,MT,False
14743,2012-06-01,3.8,2012,6,1,4,22,15492,2012-06-10,NE,False
14744,2012-06-01,11.6,2012,6,1,4,22,15492,2012-06-10,NV,False
14745,2012-06-01,5.1,2012,6,1,4,22,15492,2012-06-10,NH,False
14746,2012-06-01,9.6,2012,6,1,4,22,15492,2012-06-10,NJ,False
14747,2012-06-01,6.5,2012,6,1,4,22,15492,2012-06-10,NM,False
14748,2012-06-01,8.9,2012,6,1,4,22,15492,2012-06-10,NY,False
14749,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-10,NC,False
14750,2012-06-01,2.9,2012,6,1,4,22,15492,2012-06-10,ND,False
14751,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-10,OH,False
14752,2012-06-01,4.7,2012,6,1,4,22,15492,2012-06-10,OK,False
14753,2012-06-01,8.5,2012,6,1,4,22,15492,2012-06-10,OR,False
14754,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-10,PA,False
14755,2012-06-01,13.8,2012,6,1,4,22,15492,2012-06-10,,False
14756,2012-06-01,10.9,2012,6,1,4,22,15492,2012-06-10,RI,False
14757,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-10,SC,False
14758,2012-06-01,4.3,2012,6,1,4,22,15492,2012-06-10,SD,False
14759,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-10,TN,False
14760,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-10,TX,False
14761,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-10,UT,False
14762,2012-06-01,4.7,2012,6,1,4,22,15492,2012-06-10,VT,False
14763,2012-06-01,5.7,2012,6,1,4,22,15492,2012-06-10,VA,False
14764,2012-06-01,8.3,2012,6,1,4,22,15492,2012-06-10,WA,False
14765,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-10,WV,False
14766,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-10,WI,False
14767,2012-06-01,5.4,2012,6,1,4,22,15492,2012-06-10,WY,False
14768,2012-06-01,7.8,2012,6,1,4,22,15492,2012-06-11,AL,False
14769,2012-06-01,7.3,2012,6,1,4,22,15492,2012-06-11,AK,False
14770,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-11,AZ,False
14771,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-11,AR,False
14772,2012-06-01,10.7,2012,6,1,4,22,15492,2012-06-11,CA,False
14773,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-11,CO,False
14774,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-11,CT,False
14775,2012-06-01,6.7,2012,6,1,4,22,15492,2012-06-11,DE,False
14776,2012-06-01,9.1,2012,6,1,4,22,15492,2012-06-11,,False
14777,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-11,FL,False
14778,2012-06-01,"9,0",2012,6,1,4,22,15492,2012-06-11,GA,False
14779,2012-06-01,6.4,2012,6,1,4,22,15492,2012-06-11,HI,False
14780,2012-06-01,7.7,2012,6,1,4,22,15492,2012-06-11,ID,False
14781,2012-06-01,8.7,2012,6,1,4,22,15492,2012-06-11,IL,False
14782,2012-06-01,"8,0",2012,6,1,4,22,15492,2012-06-11,IN,False
14783,2012-06-01,5.2,2012,6,1,4,22,15492,2012-06-11,IA,False
14784,2012-06-01,6.1,2012,6,1,4,22,15492,2012-06-11,KS,False
14785,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-11,KY,False
14786,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-11,LA,False
14787,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-11,ME,False
14788,2012-06-01,6.9,2012,6,1,4,22,15492,2012-06-11,MD,False
14789,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-11,MA,False
14790,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-11,MI,False
14791,2012-06-01,5.6,2012,6,1,4,22,15492,2012-06-11,MN,False
14792,2012-06-01,8.8,2012,6,1,4,22,15492,2012-06-11,MS,False
14793,2012-06-01,7.1,2012,6,1,4,22,15492,2012-06-11,MO,False
14794,2012-06-01,6.3,2012,6,1,4,22,15492,2012-06-11,MT,False
14795,2012-06-01,3.8,2012,6,1,4,22,15492,2012-06-11,NE,False
14796,2012-06-01,11.6,2012,6,1,4,22,15492,2012-06-11,NV,False
14797,2012-06-01,5.1,2012,6,1,4,22,15492,2012-06-11,NH,False
14798,2012-06-01,9.6,2012,6,1,4,22,15492,2012-06-11,NJ,False
14799,2012-06-01,6.5,2012,6,1,4,22,15492,2012-06-11,NM,False
14800,2012-06-01,8.9,2012,6,1,4,22,15492,2012-06-11,NY,False
14801,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-11,NC,False
14802,2012-06-01,2.9,2012,6,1,4,22,15492,2012-06-11,ND,False
14803,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-11,OH,False
14804,2012-06-01,4.7,2012,6,1,4,22,15492,2012-06-11,OK,False
14805,2012-06-01,8.5,2012,6,1,4,22,15492,2012-06-11,OR,False
14806,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-11,PA,False
14807,2012-06-01,13.8,2012,6,1,4,22,15492,2012-06-11,,False
14808,2012-06-01,10.9,2012,6,1,4,22,15492,2012-06-11,RI,False
14809,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-11,SC,False
14810,2012-06-01,4.3,2012,6,1,4,22,15492,2012-06-11,SD,False
14811,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-11,TN,False
14812,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-11,TX,False
14813,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-11,UT,False
14814,2012-06-01,4.7,2012,6,1,4,22,15492,2012-06-11,VT,False
14815,2012-06-01,5.7,2012,6,1,4,22,15492,2012-06-11,VA,False
14816,2012-06-01,8.3,2012,6,1,4,22,15492,2012-06-11,WA,False
14817,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-11,WV,False
14818,2012-06-01,"7,0",2012,6,1,4,22,15492,2012-06-11,WI,False
14819,2012-06-01,5.4,2012,6,1,4,22,15492,2012-06-11,WY,False
14820,2012-06-01,7.8,2012,6,1,4,22,15492,2012-06-12,AL,False
14821,2012-06-01,7.3,2012,6,1,4,22,15492,2012-06-12,AK,False
14822,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-12,AZ,False
14823,2012-06-01,7.2,2012,6,1,4,22,15492,2012-06-12,AR,False
14824,2012-06-01,10.7,2012,6,1,4,22,15492,2012-06-12,CA,False
14825,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-12,CO,False
14826,2012-06-01,8.1,2012,6,1,4,22,15492,2012-06-12,CT,False
14827,2012-06-01,6.7,2012,6,1,4,22,15492,2012-06-12,DE,False
14828,2012-06-01,9.1,2012,6,1,4,22,15492,2012-06-12,,False
14829,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-12,FL,False
14830,2012-06-01,"9,0",2012,6,1,4,22,15492,2012-06-12,GA,False
14831,2012-06-01,6.4,2012,6,1,4,22,15492,2012-06-12,HI,False
14832,2012-06-01,7.7,2012,6,1,4,22,15492,2012-06-12,ID,False
14833,2012-06-01,8.7,2012,6,1,4,22,15492,2012-06-12,IL,False
14834,2012-06-01,"8,0",2012,6,1,4,22,15492,2012-06-12,IN,False
14835,2012-06-01,5.2,2012,6,1,4,22,15492,2012-06-12,IA,False
14836,2012-06-01,6.1,2012,6,1,4,22,15492,2012-06-12,KS,False
14837,2012-06-01,8.2,2012,6,1,4,22,15492,2012-06-12,KY,False
14838,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-12,LA,False
14839,2012-06-01,7.5,2012,6,1,4,22,15492,2012-06-12,ME,False
14840,2012-06-01,6.9,2012,6,1,4,22,15492,2012-06-12,MD,False
14841,2012-06-01,"6,0",2012,6,1,4,22,15492,2012-06-12,MA,False
14842,2012-06-01,8.6,2012,6,1,4,22,15492,2012-06-12,MI,False
14843,2012-06-01,5.6,2012,6,1,4,22,15492,2012-06-12,MN,False
14844,2012-06-01,8.8,2012,6,1,4,22,15492,2012-06-12,MS,False
14845,2012-06-01,7.1,2012,6,1,4,22,15492,2012-06-12,MO,False
14846,2012-06-01,6.3,2012,6,1,4,22,15492,2012-06-12,MT,False
14847,2012-06-01,3.8,2012,6,1,4,22,15492,2012-06-12,NE,False
14848,2012-06-01,11.6,2012,6,1,4,22,15492,2012-06-12,NV,False
14849,2012-06-01,5.1,2012,6,1,4,22,15492,2012-06-12,NH,False
14850,2012-06-01,9.6,2012,6,1,4,22,15492,2012-06-12,NJ,False
14851,2012-06-01,6.5,2012,6,1,4,22,15492,2012-06-12,NM,False
14852,2012-06-01,8.9,2012,6,1,4,22,15492,2012-06-12,NY,False
14853,2012-06-01,9.4,2012,6,1,4,22,15492,2012-06-12,NC,False
14854,2012-06-01,2.9,2012,6,1,4,22,15492,2012-06-12,ND,False
