,DateOfDeparture,year,month,day,weekday,week,n_days,UnemploymentRate,State,Abbreviation,GDP_per_cap,bank_holidays,school_holidays
13723,2012-05-21,2012,5,21,0,21,15481,5.6,Virginia,VA,51946.0,False,0.0
13724,2012-05-21,2012,5,21,0,21,15481,8.3,Washington,WA,52679.0,False,0.0
13725,2012-05-21,2012,5,21,0,21,15481,6.9,West Virginia,WV,35368.0,False,0.0
13726,2012-05-21,2012,5,21,0,21,15481,6.8,Wisconsin,WI,44126.0,False,0.0
13727,2012-05-21,2012,5,21,0,21,15481,5.2,Wyoming,WY,64603.0,False,0.0
13728,2012-05-22,2012,5,22,1,21,15482,7.4,Alabama,AL,35913.0,False,0.0
13729,2012-05-22,2012,5,22,1,21,15482,7.0,Alaska,AK,69564.0,False,0.0
13730,2012-05-22,2012,5,22,1,21,15482,8.2,Arizona,AZ,37935.0,False,0.0
13731,2012-05-22,2012,5,22,1,21,15482,7.3,Arkansas,AR,34671.0,False,0.0
13732,2012-05-22,2012,5,22,1,21,15482,10.8,California,CA,51871.0,False,0.0
13733,2012-05-22,2012,5,22,1,21,15482,8.1,Colorado,CO,49254.0,False,0.0
13734,2012-05-22,2012,5,22,1,21,15482,7.8,Connecticut,CT,64906.0,False,0.0
13735,2012-05-22,2012,5,22,1,21,15482,6.8,Delaware,DE,62837.0,False,0.0
13736,2012-05-22,2012,5,22,1,21,15482,9.3,District of Columbia,DC,16803.0,False,0.0
13737,2012-05-22,2012,5,22,1,21,15482,8.6,Florida,FL,38604.0,False,0.0
13738,2012-05-22,2012,5,22,1,21,15482,8.9,Georgia,GA,42029.0,False,0.0
13739,2012-05-22,2012,5,22,1,21,15482,6.3,Hawaii,HI,49418.0,False,0.0
13740,2012-05-22,2012,5,22,1,21,15482,7.8,Idaho,ID,3462.0,False,0.0
13741,2012-05-22,2012,5,22,1,21,15482,8.6,Illinois,IL,50304.0,False,0.0
13742,2012-05-22,2012,5,22,1,21,15482,7.9,Indiana,IN,42996.0,False,0.0
13743,2012-05-22,2012,5,22,1,21,15482,5.1,Iowa,IA,45884.0,False,0.0
13744,2012-05-22,2012,5,22,1,21,15482,6.1,Kansas,KS,44243.0,False,0.0
13745,2012-05-22,2012,5,22,1,21,15482,8.2,Kentucky,KY,37579.0,False,0.0
13746,2012-05-22,2012,5,22,1,21,15482,7.2,Louisiana,LA,48599.0,False,0.0
13747,2012-05-22,2012,5,22,1,21,15482,7.4,Maine,ME,38352.0,False,0.0
13748,2012-05-22,2012,5,22,1,21,15482,6.8,Maryland,MD,53675.0,False,0.0
13749,2012-05-22,2012,5,22,1,21,15482,6.0,Massachusetts,MA,60808.0,False,0.0
13750,2012-05-22,2012,5,22,1,21,15482,8.5,Michigan,MI,38763.0,False,0.0
13751,2012-05-22,2012,5,22,1,21,15482,5.6,Minnesota,MN,50148.0,False,0.0
13752,2012-05-22,2012,5,22,1,21,15482,8.7,Mississippi,MS,31688.0,False,0.0
13753,2012-05-22,2012,5,22,1,21,15482,7.3,Missouri,MO,42204.0,False,0.0
13754,2012-05-22,2012,5,22,1,21,15482,6.3,Montana,MT,37733.0,False,0.0
13755,2012-05-22,2012,5,22,1,21,15482,3.9,Nebraska,NE,49569.0,False,0.0
13756,2012-05-22,2012,5,22,1,21,15482,11.6,Nevada,NV,44589.0,False,0.0
13757,2012-05-22,2012,5,22,1,21,15482,5.0,New Hampshire,NH,48388.0,False,0.0
13758,2012-05-22,2012,5,22,1,21,15482,9.2,New Jersey,NJ,55023.0,False,0.0
13759,2012-05-22,2012,5,22,1,21,15482,6.7,New Mexico,NM,40297.0,False,0.0
13760,2012-05-22,2012,5,22,1,21,15482,8.6,New York,NY,61267.0,False,0.0
13761,2012-05-22,2012,5,22,1,21,15482,9.4,North Carolina,NC,43141.0,False,0.0
13762,2012-05-22,2012,5,22,1,21,15482,3.0,North Dakota,ND,52185.0,False,0.0
13763,2012-05-22,2012,5,22,1,21,15482,7.3,Ohio,OH,42667.0,False,0.0
13764,2012-05-22,2012,5,22,1,21,15482,4.8,Oklahoma,OK,38303.0,False,0.0
13765,2012-05-22,2012,5,22,1,21,15482,8.4,Oregon,OR,49601.0,False,0.0
13766,2012-05-22,2012,5,22,1,21,15482,7.4,Pennsylvania,PA,46387.0,False,0.0
13767,2012-05-22,2012,5,22,1,21,15482,14.2,Puerto Rico,,,False,0.0
13768,2012-05-22,2012,5,22,1,21,15482,11.0,Rhode Island,RI,46332.0,False,0.0
13769,2012-05-22,2012,5,22,1,21,15482,9.1,South Carolina,SC,35126.0,False,0.0
13770,2012-05-22,2012,5,22,1,21,15482,4.3,South Dakota,SD,45605.0,False,0.0
13771,2012-05-22,2012,5,22,1,21,15482,7.9,Tennessee,TN,3937.0,False,0.0
13772,2012-05-22,2012,5,22,1,21,15482,6.9,Texas,TX,47417.0,False,0.0
13773,2012-05-22,2012,5,22,1,21,15482,6.0,Utah,UT,415.0,False,0.0
13774,2012-05-22,2012,5,22,1,21,15482,4.6,Vermont,VT,4217.0,False,0.0
13775,2012-05-22,2012,5,22,1,21,15482,5.6,Virginia,VA,51946.0,False,0.0
13776,2012-05-22,2012,5,22,1,21,15482,8.3,Washington,WA,52679.0,False,0.0
13777,2012-05-22,2012,5,22,1,21,15482,6.9,West Virginia,WV,35368.0,False,0.0
13778,2012-05-22,2012,5,22,1,21,15482,6.8,Wisconsin,WI,44126.0,False,0.0
13779,2012-05-22,2012,5,22,1,21,15482,5.2,Wyoming,WY,64603.0,False,0.0
13780,2012-05-23,2012,5,23,2,21,15483,7.4,Alabama,AL,35913.0,False,0.0
13781,2012-05-23,2012,5,23,2,21,15483,7.0,Alaska,AK,69564.0,False,0.0
13782,2012-05-23,2012,5,23,2,21,15483,8.2,Arizona,AZ,37935.0,False,0.0
13783,2012-05-23,2012,5,23,2,21,15483,7.3,Arkansas,AR,34671.0,False,0.0
13784,2012-05-23,2012,5,23,2,21,15483,10.8,California,CA,51871.0,False,0.0
13785,2012-05-23,2012,5,23,2,21,15483,8.1,Colorado,CO,49254.0,False,0.0
13786,2012-05-23,2012,5,23,2,21,15483,7.8,Connecticut,CT,64906.0,False,0.0
13787,2012-05-23,2012,5,23,2,21,15483,6.8,Delaware,DE,62837.0,False,0.0
13788,2012-05-23,2012,5,23,2,21,15483,9.3,District of Columbia,DC,16803.0,False,0.0
13789,2012-05-23,2012,5,23,2,21,15483,8.6,Florida,FL,38604.0,False,0.0
13790,2012-05-23,2012,5,23,2,21,15483,8.9,Georgia,GA,42029.0,False,0.0
13791,2012-05-23,2012,5,23,2,21,15483,6.3,Hawaii,HI,49418.0,False,0.0
13792,2012-05-23,2012,5,23,2,21,15483,7.8,Idaho,ID,3462.0,False,0.0
13793,2012-05-23,2012,5,23,2,21,15483,8.6,Illinois,IL,50304.0,False,0.0
13794,2012-05-23,2012,5,23,2,21,15483,7.9,Indiana,IN,42996.0,False,0.0
13795,2012-05-23,2012,5,23,2,21,15483,5.1,Iowa,IA,45884.0,False,0.0
13796,2012-05-23,2012,5,23,2,21,15483,6.1,Kansas,KS,44243.0,False,0.0
13797,2012-05-23,2012,5,23,2,21,15483,8.2,Kentucky,KY,37579.0,False,0.0
13798,2012-05-23,2012,5,23,2,21,15483,7.2,Louisiana,LA,48599.0,False,0.0
13799,2012-05-23,2012,5,23,2,21,15483,7.4,Maine,ME,38352.0,False,0.0
13800,2012-05-23,2012,5,23,2,21,15483,6.8,Maryland,MD,53675.0,False,0.0
13801,2012-05-23,2012,5,23,2,21,15483,6.0,Massachusetts,MA,60808.0,False,0.0
13802,2012-05-23,2012,5,23,2,21,15483,8.5,Michigan,MI,38763.0,False,0.0
13803,2012-05-23,2012,5,23,2,21,15483,5.6,Minnesota,MN,50148.0,False,0.0
13804,2012-05-23,2012,5,23,2,21,15483,8.7,Mississippi,MS,31688.0,False,0.0
13805,2012-05-23,2012,5,23,2,21,15483,7.3,Missouri,MO,42204.0,False,0.0
13806,2012-05-23,2012,5,23,2,21,15483,6.3,Montana,MT,37733.0,False,0.0
13807,2012-05-23,2012,5,23,2,21,15483,3.9,Nebraska,NE,49569.0,False,0.0
13808,2012-05-23,2012,5,23,2,21,15483,11.6,Nevada,NV,44589.0,False,0.0
13809,2012-05-23,2012,5,23,2,21,15483,5.0,New Hampshire,NH,48388.0,False,0.0
13810,2012-05-23,2012,5,23,2,21,15483,9.2,New Jersey,NJ,55023.0,False,0.0
13811,2012-05-23,2012,5,23,2,21,15483,6.7,New Mexico,NM,40297.0,False,0.0
13812,2012-05-23,2012,5,23,2,21,15483,8.6,New York,NY,61267.0,False,0.0
13813,2012-05-23,2012,5,23,2,21,15483,9.4,North Carolina,NC,43141.0,False,0.0
13814,2012-05-23,2012,5,23,2,21,15483,3.0,North Dakota,ND,52185.0,False,0.0
13815,2012-05-23,2012,5,23,2,21,15483,7.3,Ohio,OH,42667.0,False,0.0
13816,2012-05-23,2012,5,23,2,21,15483,4.8,Oklahoma,OK,38303.0,False,0.0
13817,2012-05-23,2012,5,23,2,21,15483,8.4,Oregon,OR,49601.0,False,0.0
13818,2012-05-23,2012,5,23,2,21,15483,7.4,Pennsylvania,PA,46387.0,False,0.0
13819,2012-05-23,2012,5,23,2,21,15483,14.2,Puerto Rico,,,False,0.0
13820,2012-05-23,2012,5,23,2,21,15483,11.0,Rhode Island,RI,46332.0,False,0.0
13821,2012-05-23,2012,5,23,2,21,15483,9.1,South Carolina,SC,35126.0,False,0.0
13822,2012-05-23,2012,5,23,2,21,15483,4.3,South Dakota,SD,45605.0,False,0.0
13823,2012-05-23,2012,5,23,2,21,15483,7.9,Tennessee,TN,3937.0,False,0.0
13824,2012-05-23,2012,5,23,2,21,15483,6.9,Texas,TX,47417.0,False,0.0
13825,2012-05-23,2012,5,23,2,21,15483,6.0,Utah,UT,415.0,False,0.0
13826,2012-05-23,2012,5,23,2,21,15483,4.6,Vermont,VT,4217.0,False,0.0
13827,2012-05-23,2012,5,23,2,21,15483,5.6,Virginia,VA,51946.0,False,0.0
13828,2012-05-23,2012,5,23,2,21,15483,8.3,Washington,WA,52679.0,False,0.0
13829,2012-05-23,2012,5,23,2,21,15483,6.9,West Virginia,WV,35368.0,False,0.0
13830,2012-05-23,2012,5,23,2,21,15483,6.8,Wisconsin,WI,44126.0,False,0.0
13831,2012-05-23,2012,5,23,2,21,15483,5.2,Wyoming,WY,64603.0,False,0.0
13832,2012-05-24,2012,5,24,3,21,15484,7.4,Alabama,AL,35913.0,False,0.0
13833,2012-05-24,2012,5,24,3,21,15484,7.0,Alaska,AK,69564.0,False,0.0
13834,2012-05-24,2012,5,24,3,21,15484,8.2,Arizona,AZ,37935.0,False,0.0
13835,2012-05-24,2012,5,24,3,21,15484,7.3,Arkansas,AR,34671.0,False,0.0
13836,2012-05-24,2012,5,24,3,21,15484,10.8,California,CA,51871.0,False,0.0
13837,2012-05-24,2012,5,24,3,21,15484,8.1,Colorado,CO,49254.0,False,0.0
13838,2012-05-24,2012,5,24,3,21,15484,7.8,Connecticut,CT,64906.0,False,0.0
13839,2012-05-24,2012,5,24,3,21,15484,6.8,Delaware,DE,62837.0,False,0.0
13840,2012-05-24,2012,5,24,3,21,15484,9.3,District of Columbia,DC,16803.0,False,0.0
13841,2012-05-24,2012,5,24,3,21,15484,8.6,Florida,FL,38604.0,False,0.0
13842,2012-05-24,2012,5,24,3,21,15484,8.9,Georgia,GA,42029.0,False,0.0
13843,2012-05-24,2012,5,24,3,21,15484,6.3,Hawaii,HI,49418.0,False,0.0
13844,2012-05-24,2012,5,24,3,21,15484,7.8,Idaho,ID,3462.0,False,0.0
13845,2012-05-24,2012,5,24,3,21,15484,8.6,Illinois,IL,50304.0,False,0.0
13846,2012-05-24,2012,5,24,3,21,15484,7.9,Indiana,IN,42996.0,False,0.0
13847,2012-05-24,2012,5,24,3,21,15484,5.1,Iowa,IA,45884.0,False,0.0
13848,2012-05-24,2012,5,24,3,21,15484,6.1,Kansas,KS,44243.0,False,0.0
13849,2012-05-24,2012,5,24,3,21,15484,8.2,Kentucky,KY,37579.0,False,0.0
13850,2012-05-24,2012,5,24,3,21,15484,7.2,Louisiana,LA,48599.0,False,0.0
13851,2012-05-24,2012,5,24,3,21,15484,7.4,Maine,ME,38352.0,False,0.0
13852,2012-05-24,2012,5,24,3,21,15484,6.8,Maryland,MD,53675.0,False,0.0
13853,2012-05-24,2012,5,24,3,21,15484,6.0,Massachusetts,MA,60808.0,False,0.0
13854,2012-05-24,2012,5,24,3,21,15484,8.5,Michigan,MI,38763.0,False,0.0
13855,2012-05-24,2012,5,24,3,21,15484,5.6,Minnesota,MN,50148.0,False,0.0
13856,2012-05-24,2012,5,24,3,21,15484,8.7,Mississippi,MS,31688.0,False,0.0
13857,2012-05-24,2012,5,24,3,21,15484,7.3,Missouri,MO,42204.0,False,0.0
13858,2012-05-24,2012,5,24,3,21,15484,6.3,Montana,MT,37733.0,False,0.0
13859,2012-05-24,2012,5,24,3,21,15484,3.9,Nebraska,NE,49569.0,False,0.0
13860,2012-05-24,2012,5,24,3,21,15484,11.6,Nevada,NV,44589.0,False,0.0
13861,2012-05-24,2012,5,24,3,21,15484,5.0,New Hampshire,NH,48388.0,False,0.0
13862,2012-05-24,2012,5,24,3,21,15484,9.2,New Jersey,NJ,55023.0,False,0.0
13863,2012-05-24,2012,5,24,3,21,15484,6.7,New Mexico,NM,40297.0,False,0.0
13864,2012-05-24,2012,5,24,3,21,15484,8.6,New York,NY,61267.0,False,0.0
13865,2012-05-24,2012,5,24,3,21,15484,9.4,North Carolina,NC,43141.0,False,0.0
13866,2012-05-24,2012,5,24,3,21,15484,3.0,North Dakota,ND,52185.0,False,0.0
13867,2012-05-24,2012,5,24,3,21,15484,7.3,Ohio,OH,42667.0,False,0.0
13868,2012-05-24,2012,5,24,3,21,15484,4.8,Oklahoma,OK,38303.0,False,0.0
13869,2012-05-24,2012,5,24,3,21,15484,8.4,Oregon,OR,49601.0,False,0.0
13870,2012-05-24,2012,5,24,3,21,15484,7.4,Pennsylvania,PA,46387.0,False,0.0
13871,2012-05-24,2012,5,24,3,21,15484,14.2,Puerto Rico,,,False,0.0
13872,2012-05-24,2012,5,24,3,21,15484,11.0,Rhode Island,RI,46332.0,False,0.0
13873,2012-05-24,2012,5,24,3,21,15484,9.1,South Carolina,SC,35126.0,False,0.0
13874,2012-05-24,2012,5,24,3,21,15484,4.3,South Dakota,SD,45605.0,False,0.0
13875,2012-05-24,2012,5,24,3,21,15484,7.9,Tennessee,TN,3937.0,False,0.0
13876,2012-05-24,2012,5,24,3,21,15484,6.9,Texas,TX,47417.0,False,0.0
13877,2012-05-24,2012,5,24,3,21,15484,6.0,Utah,UT,415.0,False,0.0
13878,2012-05-24,2012,5,24,3,21,15484,4.6,Vermont,VT,4217.0,False,0.0
13879,2012-05-24,2012,5,24,3,21,15484,5.6,Virginia,VA,51946.0,False,0.0
13880,2012-05-24,2012,5,24,3,21,15484,8.3,Washington,WA,52679.0,False,0.0
13881,2012-05-24,2012,5,24,3,21,15484,6.9,West Virginia,WV,35368.0,False,0.0
13882,2012-05-24,2012,5,24,3,21,15484,6.8,Wisconsin,WI,44126.0,False,0.0
13883,2012-05-24,2012,5,24,3,21,15484,5.2,Wyoming,WY,64603.0,False,0.0
13884,2012-05-25,2012,5,25,4,21,15485,7.4,Alabama,AL,35913.0,False,0.0
13885,2012-05-25,2012,5,25,4,21,15485,7.0,Alaska,AK,69564.0,False,0.0
13886,2012-05-25,2012,5,25,4,21,15485,8.2,Arizona,AZ,37935.0,False,0.0
13887,2012-05-25,2012,5,25,4,21,15485,7.3,Arkansas,AR,34671.0,False,0.0
13888,2012-05-25,2012,5,25,4,21,15485,10.8,California,CA,51871.0,False,0.0
13889,2012-05-25,2012,5,25,4,21,15485,8.1,Colorado,CO,49254.0,False,0.0
13890,2012-05-25,2012,5,25,4,21,15485,7.8,Connecticut,CT,64906.0,False,0.0
13891,2012-05-25,2012,5,25,4,21,15485,6.8,Delaware,DE,62837.0,False,0.0
13892,2012-05-25,2012,5,25,4,21,15485,9.3,District of Columbia,DC,16803.0,False,0.0
13893,2012-05-25,2012,5,25,4,21,15485,8.6,Florida,FL,38604.0,False,0.0
13894,2012-05-25,2012,5,25,4,21,15485,8.9,Georgia,GA,42029.0,False,0.0
13895,2012-05-25,2012,5,25,4,21,15485,6.3,Hawaii,HI,49418.0,False,0.0
13896,2012-05-25,2012,5,25,4,21,15485,7.8,Idaho,ID,3462.0,False,0.0
13897,2012-05-25,2012,5,25,4,21,15485,8.6,Illinois,IL,50304.0,False,0.0
13898,2012-05-25,2012,5,25,4,21,15485,7.9,Indiana,IN,42996.0,False,0.0
13899,2012-05-25,2012,5,25,4,21,15485,5.1,Iowa,IA,45884.0,False,0.0
13900,2012-05-25,2012,5,25,4,21,15485,6.1,Kansas,KS,44243.0,False,0.0
13901,2012-05-25,2012,5,25,4,21,15485,8.2,Kentucky,KY,37579.0,False,0.0
13902,2012-05-25,2012,5,25,4,21,15485,7.2,Louisiana,LA,48599.0,False,0.0
13903,2012-05-25,2012,5,25,4,21,15485,7.4,Maine,ME,38352.0,False,0.0
13904,2012-05-25,2012,5,25,4,21,15485,6.8,Maryland,MD,53675.0,False,0.0
13905,2012-05-25,2012,5,25,4,21,15485,6.0,Massachusetts,MA,60808.0,False,0.0
13906,2012-05-25,2012,5,25,4,21,15485,8.5,Michigan,MI,38763.0,False,0.0
13907,2012-05-25,2012,5,25,4,21,15485,5.6,Minnesota,MN,50148.0,False,0.0
13908,2012-05-25,2012,5,25,4,21,15485,8.7,Mississippi,MS,31688.0,False,0.0
13909,2012-05-25,2012,5,25,4,21,15485,7.3,Missouri,MO,42204.0,False,0.0
13910,2012-05-25,2012,5,25,4,21,15485,6.3,Montana,MT,37733.0,False,0.0
13911,2012-05-25,2012,5,25,4,21,15485,3.9,Nebraska,NE,49569.0,False,0.0
13912,2012-05-25,2012,5,25,4,21,15485,11.6,Nevada,NV,44589.0,False,0.0
13913,2012-05-25,2012,5,25,4,21,15485,5.0,New Hampshire,NH,48388.0,False,0.0
13914,2012-05-25,2012,5,25,4,21,15485,9.2,New Jersey,NJ,55023.0,False,0.0
13915,2012-05-25,2012,5,25,4,21,15485,6.7,New Mexico,NM,40297.0,False,0.0
13916,2012-05-25,2012,5,25,4,21,15485,8.6,New York,NY,61267.0,False,0.0
13917,2012-05-25,2012,5,25,4,21,15485,9.4,North Carolina,NC,43141.0,False,0.0
13918,2012-05-25,2012,5,25,4,21,15485,3.0,North Dakota,ND,52185.0,False,0.0
13919,2012-05-25,2012,5,25,4,21,15485,7.3,Ohio,OH,42667.0,False,0.0
13920,2012-05-25,2012,5,25,4,21,15485,4.8,Oklahoma,OK,38303.0,False,0.0
13921,2012-05-25,2012,5,25,4,21,15485,8.4,Oregon,OR,49601.0,False,0.0
13922,2012-05-25,2012,5,25,4,21,15485,7.4,Pennsylvania,PA,46387.0,False,0.0
13923,2012-05-25,2012,5,25,4,21,15485,14.2,Puerto Rico,,,False,0.0
13924,2012-05-25,2012,5,25,4,21,15485,11.0,Rhode Island,RI,46332.0,False,0.0
13925,2012-05-25,2012,5,25,4,21,15485,9.1,South Carolina,SC,35126.0,False,0.0
13926,2012-05-25,2012,5,25,4,21,15485,4.3,South Dakota,SD,45605.0,False,0.0
13927,2012-05-25,2012,5,25,4,21,15485,7.9,Tennessee,TN,3937.0,False,0.0
13928,2012-05-25,2012,5,25,4,21,15485,6.9,Texas,TX,47417.0,False,0.0
13929,2012-05-25,2012,5,25,4,21,15485,6.0,Utah,UT,415.0,False,0.0
13930,2012-05-25,2012,5,25,4,21,15485,4.6,Vermont,VT,4217.0,False,0.0
13931,2012-05-25,2012,5,25,4,21,15485,5.6,Virginia,VA,51946.0,False,0.0
13932,2012-05-25,2012,5,25,4,21,15485,8.3,Washington,WA,52679.0,False,0.0
13933,2012-05-25,2012,5,25,4,21,15485,6.9,West Virginia,WV,35368.0,False,0.0
13934,2012-05-25,2012,5,25,4,21,15485,6.8,Wisconsin,WI,44126.0,False,0.0
13935,2012-05-25,2012,5,25,4,21,15485,5.2,Wyoming,WY,64603.0,False,0.0
13936,2012-05-26,2012,5,26,5,21,15486,7.4,Alabama,AL,35913.0,False,0.0
13937,2012-05-26,2012,5,26,5,21,15486,7.0,Alaska,AK,69564.0,False,0.0
13938,2012-05-26,2012,5,26,5,21,15486,8.2,Arizona,AZ,37935.0,False,0.0
13939,2012-05-26,2012,5,26,5,21,15486,7.3,Arkansas,AR,34671.0,False,0.0
13940,2012-05-26,2012,5,26,5,21,15486,10.8,California,CA,51871.0,False,0.0
13941,2012-05-26,2012,5,26,5,21,15486,8.1,Colorado,CO,49254.0,False,0.0
13942,2012-05-26,2012,5,26,5,21,15486,7.8,Connecticut,CT,64906.0,False,0.0
13943,2012-05-26,2012,5,26,5,21,15486,6.8,Delaware,DE,62837.0,False,0.0
13944,2012-05-26,2012,5,26,5,21,15486,9.3,District of Columbia,DC,16803.0,False,0.0
13945,2012-05-26,2012,5,26,5,21,15486,8.6,Florida,FL,38604.0,False,0.0
13946,2012-05-26,2012,5,26,5,21,15486,8.9,Georgia,GA,42029.0,False,0.0
13947,2012-05-26,2012,5,26,5,21,15486,6.3,Hawaii,HI,49418.0,False,0.0
13948,2012-05-26,2012,5,26,5,21,15486,7.8,Idaho,ID,3462.0,False,0.0
13949,2012-05-26,2012,5,26,5,21,15486,8.6,Illinois,IL,50304.0,False,0.0
13950,2012-05-26,2012,5,26,5,21,15486,7.9,Indiana,IN,42996.0,False,0.0
13951,2012-05-26,2012,5,26,5,21,15486,5.1,Iowa,IA,45884.0,False,0.0
13952,2012-05-26,2012,5,26,5,21,15486,6.1,Kansas,KS,44243.0,False,0.0
13953,2012-05-26,2012,5,26,5,21,15486,8.2,Kentucky,KY,37579.0,False,0.0
13954,2012-05-26,2012,5,26,5,21,15486,7.2,Louisiana,LA,48599.0,False,0.0
13955,2012-05-26,2012,5,26,5,21,15486,7.4,Maine,ME,38352.0,False,0.0
13956,2012-05-26,2012,5,26,5,21,15486,6.8,Maryland,MD,53675.0,False,0.0
13957,2012-05-26,2012,5,26,5,21,15486,6.0,Massachusetts,MA,60808.0,False,0.0
13958,2012-05-26,2012,5,26,5,21,15486,8.5,Michigan,MI,38763.0,False,0.0
13959,2012-05-26,2012,5,26,5,21,15486,5.6,Minnesota,MN,50148.0,False,0.0
13960,2012-05-26,2012,5,26,5,21,15486,8.7,Mississippi,MS,31688.0,False,0.0
13961,2012-05-26,2012,5,26,5,21,15486,7.3,Missouri,MO,42204.0,False,0.0
13962,2012-05-26,2012,5,26,5,21,15486,6.3,Montana,MT,37733.0,False,0.0
13963,2012-05-26,2012,5,26,5,21,15486,3.9,Nebraska,NE,49569.0,False,0.0
13964,2012-05-26,2012,5,26,5,21,15486,11.6,Nevada,NV,44589.0,False,0.0
13965,2012-05-26,2012,5,26,5,21,15486,5.0,New Hampshire,NH,48388.0,False,0.0
13966,2012-05-26,2012,5,26,5,21,15486,9.2,New Jersey,NJ,55023.0,False,0.0
13967,2012-05-26,2012,5,26,5,21,15486,6.7,New Mexico,NM,40297.0,False,0.0
13968,2012-05-26,2012,5,26,5,21,15486,8.6,New York,NY,61267.0,False,0.0
13969,2012-05-26,2012,5,26,5,21,15486,9.4,North Carolina,NC,43141.0,False,0.0
13970,2012-05-26,2012,5,26,5,21,15486,3.0,North Dakota,ND,52185.0,False,0.0
13971,2012-05-26,2012,5,26,5,21,15486,7.3,Ohio,OH,42667.0,False,0.0
13972,2012-05-26,2012,5,26,5,21,15486,4.8,Oklahoma,OK,38303.0,False,0.0
13973,2012-05-26,2012,5,26,5,21,15486,8.4,Oregon,OR,49601.0,False,0.0
13974,2012-05-26,2012,5,26,5,21,15486,7.4,Pennsylvania,PA,46387.0,False,0.0
13975,2012-05-26,2012,5,26,5,21,15486,14.2,Puerto Rico,,,False,0.0
13976,2012-05-26,2012,5,26,5,21,15486,11.0,Rhode Island,RI,46332.0,False,0.0
13977,2012-05-26,2012,5,26,5,21,15486,9.1,South Carolina,SC,35126.0,False,0.0
13978,2012-05-26,2012,5,26,5,21,15486,4.3,South Dakota,SD,45605.0,False,0.0
13979,2012-05-26,2012,5,26,5,21,15486,7.9,Tennessee,TN,3937.0,False,0.0
13980,2012-05-26,2012,5,26,5,21,15486,6.9,Texas,TX,47417.0,False,0.0
13981,2012-05-26,2012,5,26,5,21,15486,6.0,Utah,UT,415.0,False,0.0
13982,2012-05-26,2012,5,26,5,21,15486,4.6,Vermont,VT,4217.0,False,0.0
13983,2012-05-26,2012,5,26,5,21,15486,5.6,Virginia,VA,51946.0,False,0.0
13984,2012-05-26,2012,5,26,5,21,15486,8.3,Washington,WA,52679.0,False,0.0
13985,2012-05-26,2012,5,26,5,21,15486,6.9,West Virginia,WV,35368.0,False,0.0
13986,2012-05-26,2012,5,26,5,21,15486,6.8,Wisconsin,WI,44126.0,False,0.0
13987,2012-05-26,2012,5,26,5,21,15486,5.2,Wyoming,WY,64603.0,False,0.0
13988,2012-05-27,2012,5,27,6,21,15487,7.4,Alabama,AL,35913.0,False,0.0
13989,2012-05-27,2012,5,27,6,21,15487,7.0,Alaska,AK,69564.0,False,0.0
13990,2012-05-27,2012,5,27,6,21,15487,8.2,Arizona,AZ,37935.0,False,0.0
13991,2012-05-27,2012,5,27,6,21,15487,7.3,Arkansas,AR,34671.0,False,0.0
13992,2012-05-27,2012,5,27,6,21,15487,10.8,California,CA,51871.0,False,0.0
13993,2012-05-27,2012,5,27,6,21,15487,8.1,Colorado,CO,49254.0,False,0.0
13994,2012-05-27,2012,5,27,6,21,15487,7.8,Connecticut,CT,64906.0,False,0.0
13995,2012-05-27,2012,5,27,6,21,15487,6.8,Delaware,DE,62837.0,False,0.0
13996,2012-05-27,2012,5,27,6,21,15487,9.3,District of Columbia,DC,16803.0,False,0.0
13997,2012-05-27,2012,5,27,6,21,15487,8.6,Florida,FL,38604.0,False,0.0
13998,2012-05-27,2012,5,27,6,21,15487,8.9,Georgia,GA,42029.0,False,0.0
13999,2012-05-27,2012,5,27,6,21,15487,6.3,Hawaii,HI,49418.0,False,0.0
14000,2012-05-27,2012,5,27,6,21,15487,7.8,Idaho,ID,3462.0,False,0.0
14001,2012-05-27,2012,5,27,6,21,15487,8.6,Illinois,IL,50304.0,False,0.0
14002,2012-05-27,2012,5,27,6,21,15487,7.9,Indiana,IN,42996.0,False,0.0
14003,2012-05-27,2012,5,27,6,21,15487,5.1,Iowa,IA,45884.0,False,0.0
14004,2012-05-27,2012,5,27,6,21,15487,6.1,Kansas,KS,44243.0,False,0.0
14005,2012-05-27,2012,5,27,6,21,15487,8.2,Kentucky,KY,37579.0,False,0.0
14006,2012-05-27,2012,5,27,6,21,15487,7.2,Louisiana,LA,48599.0,False,0.0
14007,2012-05-27,2012,5,27,6,21,15487,7.4,Maine,ME,38352.0,False,0.0
14008,2012-05-27,2012,5,27,6,21,15487,6.8,Maryland,MD,53675.0,False,0.0
14009,2012-05-27,2012,5,27,6,21,15487,6.0,Massachusetts,MA,60808.0,False,0.0
14010,2012-05-27,2012,5,27,6,21,15487,8.5,Michigan,MI,38763.0,False,0.0
14011,2012-05-27,2012,5,27,6,21,15487,5.6,Minnesota,MN,50148.0,False,0.0
14012,2012-05-27,2012,5,27,6,21,15487,8.7,Mississippi,MS,31688.0,False,0.0
14013,2012-05-27,2012,5,27,6,21,15487,7.3,Missouri,MO,42204.0,False,0.0
14014,2012-05-27,2012,5,27,6,21,15487,6.3,Montana,MT,37733.0,False,0.0
14015,2012-05-27,2012,5,27,6,21,15487,3.9,Nebraska,NE,49569.0,False,0.0
14016,2012-05-27,2012,5,27,6,21,15487,11.6,Nevada,NV,44589.0,False,0.0
