Date,Airport,Total,Flights,Booths,Mean per flight
18/02/2012,ATL,13004,85,439,152.99
18/02/2012,CLT,4489,33,89,136.03
18/02/2012,DEN,2360,19,83,124.21
18/02/2012,DFW,7269,62,266,117.24
18/02/2012,DTW,4429,27,187,164.04
18/02/2012,EWR,14514,104,493,139.56
18/02/2012,IAH,11968,116,391,103.17
18/02/2012,JFK,28950,170,1203,170.29
18/02/2012,LAS,1339,9,66,148.78
18/02/2012,LAX,20699,106,976,195.27
18/02/2012,MCO,4639,26,163,178.42
18/02/2012,MIA,28651,182,907,157.42
18/02/2012,MSP,4622,33,121,140.06
18/02/2012,ORD,12056,75,365,160.75
18/02/2012,PHL,4626,32,197,144.56
18/02/2012,PHX,2784,28,87,99.43
18/02/2012,SEA,3214,23,168,139.74
18/02/2012,SFO,10312,49,384,210.45
18/02/2012,LGA,14514,104,493,139.56
18/02/2012,BOS,3748,29,149,129
19/02/2012,ATL,10716,75,440,142.88
19/02/2012,CLT,3443,26,89,132.42
19/02/2012,DEN,2041,19,66,107.42
19/02/2012,DFW,7252,60,227,120.87
19/02/2012,DTW,3542,23,230,154
19/02/2012,EWR,12647,101,504,125.22
19/02/2012,IAH,11612,116,382,100.1
19/02/2012,JFK,26852,160,1204,167.83
19/02/2012,LAS,2279,18,82,126.61
19/02/2012,LAX,19949,104,883,191.82
19/02/2012,MCO,2915,23,144,126.74
19/02/2012,MIA,26949,178,879,151.4
19/02/2012,MSP,3410,26,92,131.15
19/02/2012,ORD,10790,72,373,149.86
19/02/2012,PHL,3926,31,171,126.65
19/02/2012,PHX,2329,24,78,97.04
19/02/2012,SEA,2655,20,124,132.75
19/02/2012,SFO,9874,46,424,214.65
19/02/2012,LGA,12647,101,504,125.22
19/02/2012,BOS,2312,22,132,105
20/02/2012,ATL,10670,73,418,146.16
20/02/2012,CLT,3178,20,64,158.9
20/02/2012,DEN,1200,10,38,120
20/02/2012,DFW,6296,55,227,114.47
20/02/2012,DTW,3435,21,191,163.57
20/02/2012,EWR,13416,93,467,144.26
20/02/2012,IAH,10721,110,347,97.46
20/02/2012,JFK,28620,152,1308,188.29
20/02/2012,LAS,1151,9,48,127.89
20/02/2012,LAX,18284,95,895,192.46
20/02/2012,MCO,2781,18,133,154.5
20/02/2012,MIA,24895,171,886,145.58
20/02/2012,MSP,2873,21,93,136.81
20/02/2012,ORD,9854,61,290,161.54
20/02/2012,PHL,3775,25,164,151
20/02/2012,PHX,2150,19,61,113.16
20/02/2012,SEA,2421,19,138,127.42
20/02/2012,SFO,9721,44,403,220.93
20/02/2012,LGA,13416,93,467,144.26
20/02/2012,BOS,2709,20,139,135
21/02/2012,ATL,9166,71,374,129.1
21/02/2012,CLT,2541,17,52,149.47
21/02/2012,DEN,1236,11,44,112.36
21/02/2012,DFW,5478,51,206,107.41
21/02/2012,DTW,1922,16,141,120.13
21/02/2012,EWR,10818,90,432,120.2
21/02/2012,IAH,9203,105,351,87.65
21/02/2012,JFK,24579,143,1062,171.88
21/02/2012,LAS,1281,7,40,183
21/02/2012,LAX,16258,89,812,182.67
21/02/2012,MCO,2627,22,141,119.41
21/02/2012,MIA,22143,168,796,131.8
21/02/2012,MSP,1956,17,95,115.06
21/02/2012,ORD,8010,56,294,143.04
21/02/2012,PHL,2604,21,109,124
21/02/2012,PHX,2101,20,69,105.05
21/02/2012,SEA,2516,20,101,125.8
21/02/2012,SFO,8109,43,316,188.58
21/02/2012,LGA,10818,90,432,120.2
21/02/2012,BOS,2272,22,147,103
22/02/2012,ATL,8860,74,322,119.73
22/02/2012,CLT,2589,18,58,143.83
22/02/2012,DEN,1178,10,36,117.8
22/02/2012,DFW,5249,51,218,102.92
22/02/2012,DTW,3089,21,178,147.1
22/02/2012,EWR,10084,82,415,122.98
22/02/2012,IAH,8730,96,308,90.94
22/02/2012,JFK,24628,152,1160,162.03
22/02/2012,LAS,991,8,32,123.88
22/02/2012,LAX,15900,89,970,178.65
22/02/2012,MCO,2894,21,154,137.81
22/02/2012,MIA,21256,164,797,129.61
22/02/2012,MSP,2327,21,89,110.81
22/02/2012,ORD,8582,61,276,140.69
22/02/2012,PHL,2593,21,114,123.48
22/02/2012,PHX,1822,19,52,95.89
22/02/2012,SEA,2719,22,109,123.59
22/02/2012,SFO,7889,46,350,171.5
22/02/2012,LGA,10084,82,415,122.98
22/02/2012,BOS,2573,23,131,111
23/02/2012,ATL,9742,74,364,131.65
23/02/2012,CLT,2763,20,57,138.15
23/02/2012,DEN,1452,12,54,121
23/02/2012,DFW,5510,55,204,100.18
23/02/2012,DTW,2928,23,176,127.3
23/02/2012,EWR,11941,87,464,137.25
23/02/2012,IAH,9644,111,369,86.88
23/02/2012,JFK,29442,158,1208,186.34
23/02/2012,LAS,2657,17,78,156.29
23/02/2012,LAX,18648,99,899,188.36
23/02/2012,MCO,3385,24,163,141.04
23/02/2012,MIA,22503,171,829,131.6
23/02/2012,MSP,2414,20,105,120.7
23/02/2012,ORD,8048,57,344,141.19
23/02/2012,PHL,3051,28,143,108.96
23/02/2012,PHX,1913,19,61,100.68
23/02/2012,SEA,2024,18,92,112.44
23/02/2012,SFO,9023,45,406,200.51
23/02/2012,LGA,11941,87,464,137.25
23/02/2012,BOS,2383,20,128,119
24/02/2012,ATL,11042,72,443,153.36
24/02/2012,CLT,2764,18,49,153.56
24/02/2012,DEN,1387,11,47,126.09
24/02/2012,DFW,6464,55,247,117.53
24/02/2012,DTW,3628,20,164,181.4
24/02/2012,EWR,12936,90,476,143.73
24/02/2012,IAH,11154,112,416,99.59
24/02/2012,JFK,29839,155,1092,192.51
24/02/2012,LAS,1601,11,65,145.55
24/02/2012,LAX,18609,98,942,189.89
24/02/2012,MCO,3235,22,147,147.05
24/02/2012,MIA,25480,182,900,140
24/02/2012,MSP,3103,23,93,134.91
24/02/2012,ORD,9560,63,362,151.75
24/02/2012,PHL,3792,27,137,140.44
24/02/2012,PHX,2288,21,56,108.95
24/02/2012,SEA,3103,21,132,147.76
24/02/2012,SFO,10086,45,403,224.13
24/02/2012,LGA,12936,90,476,143.73
24/02/2012,BOS,3844,25,145,153
25/02/2012,ATL,14148,86,426,164.51
25/02/2012,CLT,4615,31,76,148.87
25/02/2012,DEN,2677,20,67,133.85
25/02/2012,DFW,7813,61,238,128.08
25/02/2012,DTW,5318,28,207,189.93
25/02/2012,EWR,16656,103,528,161.71
25/02/2012,IAH,12764,116,398,110.03
25/02/2012,JFK,35346,170,1263,207.92
25/02/2012,LAS,1446,8,56,180.75
25/02/2012,LAX,21874,106,993,206.36
25/02/2012,MCO,4428,27,183,164
25/02/2012,MIA,25589,174,809,147.06
25/02/2012,MSP,4559,30,109,151.97
25/02/2012,ORD,12423,73,373,170.18
25/02/2012,PHL,5338,32,209,166.81
25/02/2012,PHX,3095,28,95,110.54
25/02/2012,SEA,3381,23,140,147
25/02/2012,SFO,11253,49,435,229.65
25/02/2012,LGA,16656,103,528,161.71
25/02/2012,BOS,5268,31,156,169
26/02/2012,ATL,12165,75,433,162.2
26/02/2012,CLT,3862,25,64,154.48
26/02/2012,DEN,2109,17,61,124.06
26/02/2012,DFW,7843,61,239,128.57
26/02/2012,DTW,4176,22,174,189.82
26/02/2012,EWR,15677,103,522,152.2
26/02/2012,IAH,12484,117,409,106.7
26/02/2012,JFK,34033,158,1163,215.4
26/02/2012,LAS,2241,17,76,131.82
26/02/2012,LAX,21381,102,1000,209.62
26/02/2012,MCO,2567,23,159,111.61
26/02/2012,MIA,25568,180,865,142.04
26/02/2012,MSP,3649,27,108,135.15
26/02/2012,ORD,11775,72,358,163.54
26/02/2012,PHL,4749,31,196,153.19
26/02/2012,PHX,2740,24,74,114.17
26/02/2012,SEA,3086,20,135,154.3
26/02/2012,SFO,11357,46,376,246.89
26/02/2012,LGA,15677,103,522,152.2
26/02/2012,BOS,4056,23,140,176
27/02/2012,ATL,11334,73,342,155.26
27/02/2012,CLT,3158,20,52,157.9
27/02/2012,DEN,1243,10,37,124.3
27/02/2012,DFW,6167,54,225,114.2
27/02/2012,DTW,3912,22,192,177.82
27/02/2012,EWR,12103,89,477,135.99
27/02/2012,IAH,10855,108,367,100.51
27/02/2012,JFK,30838,156,1158,197.68
27/02/2012,LAS,1111,8,45,138.88
27/02/2012,LAX,18861,97,905,194.44
27/02/2012,MCO,2270,17,146,133.53
27/02/2012,MIA,23474,171,799,137.27
27/02/2012,MSP,2926,22,92,133
27/02/2012,ORD,9874,62,311,159.26
27/02/2012,PHL,3651,26,175,140.42
27/02/2012,PHX,2103,20,61,105.15
27/02/2012,SEA,2568,18,114,142.67
27/02/2012,SFO,9589,43,371,223
27/02/2012,LGA,12103,89,477,135.99
27/02/2012,BOS,3309,21,154,157
28/02/2012,ATL,10124,72,401,140.61
28/02/2012,CLT,2678,18,57,148.78
28/02/2012,DEN,1286,11,48,116.91
28/02/2012,DFW,5821,54,208,107.8
28/02/2012,DTW,2431,18,152,135.06
28/02/2012,EWR,10504,88,404,119.36
28/02/2012,IAH,9316,97,306,96.04
28/02/2012,JFK,26104,145,1073,180.03
28/02/2012,LAS,1283,7,34,183.29
28/02/2012,LAX,17591,92,835,191.21
28/02/2012,MCO,2899,21,168,138.05
28/02/2012,MIA,21978,170,777,129.28
28/02/2012,MSP,2277,17,76,133.94
28/02/2012,ORD,7708,53,293,145.43
28/02/2012,PHL,2553,21,131,121.57
28/02/2012,PHX,2063,19,78,108.58
28/02/2012,SEA,2946,21,127,140.29
28/02/2012,SFO,8961,44,386,203.66
28/02/2012,LGA,10504,88,404,119.36
28/02/2012,BOS,2877,24,131,119
29/02/2012,ATL,9786,71,438,137.83
29/02/2012,CLT,2625,18,56,145.83
29/02/2012,DEN,1258,10,40,125.8
29/02/2012,DFW,5814,50,210,116.28
29/02/2012,DTW,3167,20,207,158.35
29/02/2012,EWR,10116,76,441,133.11
29/02/2012,IAH,8967,94,324,95.39
29/02/2012,JFK,27047,150,1178,180.31
29/02/2012,LAS,1317,7,41,188.14
29/02/2012,LAX,17346,89,908,194.9
29/02/2012,MCO,2761,19,130,145.32
29/02/2012,MIA,22121,162,837,136.55
29/02/2012,MSP,2750,21,68,130.95
29/02/2012,ORD,9355,61,316,153.36
29/02/2012,PHL,2693,19,126,141.74
29/02/2012,PHX,1828,19,50,96.21
29/02/2012,SEA,2920,20,133,146
29/02/2012,SFO,9560,46,344,207.83
29/02/2012,LGA,10116,76,441,133.11
29/02/2012,BOS,2345,22,119,106
01/03/2012,ATL,10014,74,415,135.32
01/03/2012,CLT,2536,20,54,126.8
01/03/2012,DEN,1426,12,63,118.83
01/03/2012,DFW,5832,54,190,108
01/03/2012,DTW,3299,22,184,149.95
01/03/2012,EWR,12181,87,484,140.01
01/03/2012,IAH,10394,113,424,91.98
01/03/2012,JFK,28682,151,1241,189.95
01/03/2012,LAS,2916,18,94,162
01/03/2012,LAX,20074,99,947,202.77
01/03/2012,MCO,3934,22,154,178.82
01/03/2012,MIA,23307,165,859,141.25
01/03/2012,MSP,2512,20,120,125.6
01/03/2012,ORD,9126,59,378,154.68
01/03/2012,PHL,2963,26,151,113.96
01/03/2012,PHX,1808,18,75,100.44
01/03/2012,SEA,2429,18,130,134.94
01/03/2012,SFO,9454,44,387,214.86
01/03/2012,LGA,12181,87,484,140.01
01/03/2012,BOS,2676,20,133,133
02/03/2012,ATL,10730,76,427,141.18
02/03/2012,CLT,2490,18,50,138.33
02/03/2012,DEN,1551,12,44,129.25
02/03/2012,DFW,6274,55,235,114.07
02/03/2012,DTW,3782,21,193,180.1
02/03/2012,EWR,12287,90,490,136.52
02/03/2012,IAH,10792,117,426,92.24
02/03/2012,JFK,28296,160,1191,176.85
02/03/2012,LAS,1613,9,50,179.22
02/03/2012,LAX,18431,96,887,191.99
02/03/2012,MCO,3622,22,158,164.64
02/03/2012,MIA,26045,178,891,146.32
02/03/2012,MSP,2888,22,110,131.27
02/03/2012,ORD,9629,61,397,157.85
02/03/2012,PHL,3376,26,141,129.85
02/03/2012,PHX,2276,22,71,103.45
02/03/2012,SEA,3437,24,129,143.21
02/03/2012,SFO,10101,45,356,224.47
02/03/2012,LGA,12287,90,490,136.52
02/03/2012,BOS,3021,23,137,131
03/03/2012,ATL,13208,83,496,159.13
03/03/2012,CLT,4607,33,100,139.61
03/03/2012,DEN,2608,20,71,130.4
03/03/2012,DFW,7385,62,241,119.11
03/03/2012,DTW,5006,28,267,178.79
03/03/2012,EWR,14260,147,469,97.01
03/03/2012,IAH,11923,163,411,73.15
03/03/2012,JFK,31113,170,1087,183.02
03/03/2012,LAS,1507,8,46,188.38
03/03/2012,LAX,22137,108,930,204.97
03/03/2012,MCO,4934,28,189,176.21
03/03/2012,MIA,26096,176,795,148.27
03/03/2012,MSP,4555,33,137,138.03
03/03/2012,ORD,12196,74,361,164.81
03/03/2012,PHL,4652,33,180,140.97
03/03/2012,PHX,2789,27,100,103.3
03/03/2012,SEA,3621,24,137,150.88
03/03/2012,SFO,11141,50,452,222.82
03/03/2012,LGA,14260,147,469,97.01
03/03/2012,BOS,4468,30,153,148
04/03/2012,ATL,11975,77,413,155.52
04/03/2012,CLT,3308,25,89,132.32
04/03/2012,DEN,2069,17,57,121.71
04/03/2012,DFW,7659,61,246,125.56
04/03/2012,DTW,4249,23,214,184.74
04/03/2012,EWR,13138,120,506,109.48
04/03/2012,IAH,12072,135,402,89.42
04/03/2012,JFK,29229,159,1318,183.83
04/03/2012,LAS,2356,17,82,138.59
04/03/2012,LAX,21303,102,971,208.85
04/03/2012,MCO,2966,21,177,141.24
04/03/2012,MIA,24104,172,858,140.14
04/03/2012,MSP,3583,26,119,137.81
04/03/2012,ORD,11645,73,366,159.52
04/03/2012,PHL,4156,31,227,134.06
04/03/2012,PHX,2327,24,76,96.96
04/03/2012,SEA,3132,21,146,149.14
04/03/2012,SFO,10823,47,467,230.28
04/03/2012,LGA,13138,120,506,109.48
04/03/2012,BOS,3275,22,152,148
05/03/2012,ATL,9811,72,430,136.26
05/03/2012,CLT,2977,22,64,135.32
05/03/2012,DEN,1490,12,45,124.17
05/03/2012,DFW,6091,54,215,112.8
05/03/2012,DTW,3514,22,199,159.73
05/03/2012,EWR,11254,95,382,118.46
05/03/2012,IAH,9690,116,334,83.53
05/03/2012,JFK,28009,160,1183,175.06
05/03/2012,LAS,1813,11,55,164.82
05/03/2012,LAX,17653,92,830,191.88
05/03/2012,MCO,2745,18,144,152.5
05/03/2012,MIA,22707,175,814,129.75
05/03/2012,MSP,2721,21,91,129.57
05/03/2012,ORD,9642,64,300,150.66
05/03/2012,PHL,3148,26,144,121.08
05/03/2012,PHX,2023,19,70,106.47
05/03/2012,SEA,2841,21,133,135.29
05/03/2012,SFO,9125,43,402,212.21
05/03/2012,LGA,11254,95,382,118.46
05/03/2012,BOS,2380,20,133,119
06/03/2012,ATL,8686,73,408,118.99
06/03/2012,CLT,2342,18,51,130.11
06/03/2012,DEN,1308,11,42,118.91
06/03/2012,DFW,5603,54,220,103.76
06/03/2012,DTW,2249,18,147,124.94
06/03/2012,EWR,9232,87,463,106.11
06/03/2012,IAH,7797,104,346,74.97
06/03/2012,JFK,24709,151,1147,163.64
06/03/2012,LAS,968,6,41,161.33
06/03/2012,LAX,16790,92,853,182.5
06/03/2012,MCO,2986,22,156,135.73
06/03/2012,MIA,20596,170,783,121.15
06/03/2012,MSP,2054,18,109,114.11
06/03/2012,ORD,7607,55,274,138.31
06/03/2012,PHL,2226,22,133,101.18
06/03/2012,PHX,1704,18,71,94.67
06/03/2012,SEA,2641,22,142,120.05
06/03/2012,SFO,8225,43,344,191.28
06/03/2012,LGA,9232,87,463,106.11
06/03/2012,BOS,2358,23,138,102
07/03/2012,ATL,8744,74,374,118.16
07/03/2012,CLT,2180,19,43,114.74
07/03/2012,DEN,1185,11,50,107.73
07/03/2012,DFW,5467,53,203,103.15
07/03/2012,DTW,2887,20,173,144.35
07/03/2012,EWR,9327,84,433,111.04
07/03/2012,IAH,8120,105,331,77.33
07/03/2012,JFK,23877,150,1096,159.18
07/03/2012,LAS,1434,7,30,204.86
07/03/2012,LAX,16313,94,867,173.54
07/03/2012,MCO,2682,19,123,141.16
07/03/2012,MIA,20747,162,771,128.07
07/03/2012,MSP,2479,21,109,118.05
07/03/2012,ORD,8667,60,268,144.45
07/03/2012,PHL,2383,22,128,108.32
07/03/2012,PHX,1503,19,54,79.11
07/03/2012,SEA,3080,23,136,133.91
07/03/2012,SFO,8500,46,355,184.78
07/03/2012,LGA,9327,84,433,111.04
07/03/2012,BOS,2665,24,141,111
08/03/2012,ATL,10381,74,405,140.28
08/03/2012,CLT,2882,22,61,131
08/03/2012,DEN,1484,13,52,114.15
08/03/2012,DFW,5590,55,222,101.64
08/03/2012,DTW,3274,21,171,155.9
08/03/2012,EWR,11918,89,535,133.91
08/03/2012,IAH,8731,120,336,72.76
08/03/2012,JFK,26599,157,1321,169.42
08/03/2012,LAS,2804,17,90,164.94
08/03/2012,LAX,18239,96,845,189.99
08/03/2012,MCO,3824,22,163,173.82
08/03/2012,MIA,23341,172,828,135.7
08/03/2012,MSP,2681,21,127,127.67
08/03/2012,ORD,9115,58,328,157.16
08/03/2012,PHL,2703,24,144,112.63
08/03/2012,PHX,1696,19,66,89.26
08/03/2012,SEA,2298,19,95,120.95
08/03/2012,SFO,8561,45,312,190.24
08/03/2012,LGA,11918,89,535,133.91
08/03/2012,BOS,2345,20,115,117
09/03/2012,ATL,11567,74,458,156.31
09/03/2012,CLT,3067,20,55,153.35
09/03/2012,DEN,1644,13,55,126.46
09/03/2012,DFW,5945,55,218,108.09
09/03/2012,DTW,3764,21,151,179.24
09/03/2012,EWR,12789,92,477,139.01
09/03/2012,IAH,9922,118,420,84.08
09/03/2012,JFK,28300,162,1264,174.69
09/03/2012,LAS,1646,9,55,182.89
09/03/2012,LAX,18402,96,862,191.69
09/03/2012,MCO,3719,22,162,169.05
09/03/2012,MIA,27359,184,904,148.69
09/03/2012,MSP,3102,23,120,134.87
09/03/2012,ORD,11276,66,355,170.85
09/03/2012,PHL,3904,26,174,150.15
09/03/2012,PHX,2167,21,76,103.19
09/03/2012,SEA,3173,22,124,144.23
09/03/2012,SFO,9858,46,370,214.3
09/03/2012,LGA,12789,92,477,139.01
09/03/2012,BOS,3564,23,130,154
10/03/2012,ATL,14243,82,450,173.7
10/03/2012,CLT,5062,33,88,153.39
10/03/2012,DEN,2583,20,62,129.15
10/03/2012,DFW,6967,62,215,112.37
10/03/2012,DTW,5542,28,261,197.93
10/03/2012,EWR,15720,102,498,154.12
10/03/2012,IAH,11370,119,396,95.55
10/03/2012,JFK,32086,165,1201,194.46
10/03/2012,LAS,1569,9,41,174.33
10/03/2012,LAX,20897,103,965,202.88
10/03/2012,MCO,5320,29,220,183.45
10/03/2012,MIA,27088,175,797,154.79
10/03/2012,MSP,4584,31,117,147.87
10/03/2012,ORD,13268,74,365,179.3
10/03/2012,PHL,5762,34,190,169.47
10/03/2012,PHX,2796,27,63,103.56
10/03/2012,SEA,3550,23,136,154.35
10/03/2012,SFO,11006,47,433,234.17
10/03/2012,LGA,15720,102,498,154.12
10/03/2012,BOS,5044,30,177,168
11/03/2012,ATL,12576,80,473,157.2
11/03/2012,CLT,4317,27,90,159.89
11/03/2012,DEN,2029,18,58,112.72
11/03/2012,DFW,7271,61,265,119.2
11/03/2012,DTW,4402,22,235,200.09
11/03/2012,EWR,15442,111,552,139.12
11/03/2012,IAH,11000,124,395,88.71
11/03/2012,JFK,30938,161,1387,192.16
11/03/2012,LAS,2431,17,89,143
11/03/2012,LAX,20098,104,969,193.25
11/03/2012,MCO,3627,22,156,164.86
11/03/2012,MIA,26405,185,878,142.73
11/03/2012,MSP,3521,26,111,135.42
11/03/2012,ORD,12621,70,346,180.3
11/03/2012,PHL,5437,33,227,164.76
11/03/2012,PHX,2371,24,85,98.79
11/03/2012,SEA,3257,21,150,155.1
11/03/2012,SFO,10711,47,442,227.89
11/03/2012,LGA,15442,111,552,139.12
11/03/2012,BOS,3826,22,170,173
12/03/2012,ATL,11112,76,414,146.21
12/03/2012,CLT,3274,22,65,148.82
12/03/2012,DEN,1388,12,33,115.67
12/03/2012,DFW,6102,54,235,113
12/03/2012,DTW,3800,22,232,172.73
12/03/2012,EWR,12847,95,516,135.23
12/03/2012,IAH,9451,112,330,84.38
12/03/2012,JFK,28777,162,1247,177.64
12/03/2012,LAS,1373,9,62,152.56
12/03/2012,LAX,18222,97,878,187.86
12/03/2012,MCO,2835,17,148,166.76
12/03/2012,MIA,22771,171,791,133.16
12/03/2012,MSP,2785,21,79,132.62
12/03/2012,ORD,10159,62,328,163.85
12/03/2012,PHL,3688,25,183,147.52
12/03/2012,PHX,2075,20,77,103.75
12/03/2012,SEA,2884,20,117,144.2
12/03/2012,SFO,8779,43,386,204.16
12/03/2012,LGA,12847,95,516,135.23
12/03/2012,BOS,2774,21,151,132
13/03/2012,ATL,9171,73,403,125.63
13/03/2012,CLT,2437,18,63,135.39
13/03/2012,DEN,1167,11,39,106.09
13/03/2012,DFW,6021,56,220,107.52
13/03/2012,DTW,2363,18,174,131.28
13/03/2012,EWR,10647,88,476,120.99
13/03/2012,IAH,8310,104,304,79.9
13/03/2012,JFK,24948,151,1166,165.22
13/03/2012,LAS,1205,7,45,172.14
13/03/2012,LAX,16777,94,883,178.48
13/03/2012,MCO,3064,23,179,133.22
13/03/2012,MIA,20216,167,749,121.05
13/03/2012,MSP,2180,18,102,121.11
13/03/2012,ORD,7444,54,269,137.85
13/03/2012,PHL,2344,22,144,106.55
13/03/2012,PHX,1691,18,54,93.94
13/03/2012,SEA,3123,22,137,141.95
13/03/2012,SFO,7151,41,350,174.41
13/03/2012,LGA,10647,88,476,120.99
13/03/2012,BOS,2445,24,151,101
14/03/2012,ATL,9553,74,463,129.09
14/03/2012,CLT,2649,19,64,139.42
14/03/2012,DEN,1341,11,37,121.91
14/03/2012,DFW,6242,53,230,117.77
14/03/2012,DTW,3311,20,202,165.55
14/03/2012,EWR,11398,86,519,132.53
14/03/2012,IAH,9573,103,332,92.94
14/03/2012,JFK,27904,153,1284,182.38
14/03/2012,LAS,1369,7,52,195.57
14/03/2012,LAX,17212,94,913,183.11
14/03/2012,MCO,3333,19,148,175.42
14/03/2012,MIA,22633,163,815,138.85
14/03/2012,MSP,2904,22,92,132
14/03/2012,ORD,9176,61,277,150.43
14/03/2012,PHL,2734,21,128,130.19
14/03/2012,PHX,1582,19,56,83.26
14/03/2012,SEA,3149,23,182,136.91
14/03/2012,SFO,9125,46,371,198.37
14/03/2012,LGA,11398,86,519,132.53
14/03/2012,BOS,2859,23,173,124
15/03/2012,ATL,11638,75,497,155.17
15/03/2012,CLT,3398,22,83,154.45
15/03/2012,DEN,1575,13,44,121.15
15/03/2012,DFW,7251,55,262,131.84
15/03/2012,DTW,3688,21,167,175.62
15/03/2012,EWR,14050,90,506,156.11
15/03/2012,IAH,12288,120,379,102.4
15/03/2012,JFK,31686,157,1218,201.82
15/03/2012,LAS,3033,19,113,159.63
15/03/2012,LAX,19728,99,915,199.27
15/03/2012,MCO,4011,22,184,182.32
15/03/2012,MIA,25808,169,860,152.71
15/03/2012,MSP,2941,20,104,147.05
15/03/2012,ORD,9840,61,341,161.31
15/03/2012,PHL,3505,24,193,146.04
15/03/2012,PHX,2187,19,80,115.11
15/03/2012,SEA,2609,19,135,137.32
15/03/2012,SFO,9197,43,353,213.88
15/03/2012,LGA,14050,90,506,156.11
15/03/2012,BOS,3184,20,149,159
16/03/2012,ATL,12372,75,484,164.96
16/03/2012,CLT,3234,19,46,170.21
16/03/2012,DEN,1699,13,42,130.69
16/03/2012,DFW,7544,55,258,137.16
16/03/2012,DTW,4078,19,184,214.63
16/03/2012,EWR,14559,96,527,151.66
16/03/2012,IAH,14250,121,439,117.77
16/03/2012,JFK,32539,160,1199,203.37
16/03/2012,LAS,1647,9,69,183
16/03/2012,LAX,19747,100,1011,197.47
16/03/2012,MCO,4091,24,175,170.46
16/03/2012,MIA,29972,183,904,163.78
16/03/2012,MSP,3540,23,86,153.91
16/03/2012,ORD,11919,64,359,186.23
16/03/2012,PHL,4160,25,166,166.4
16/03/2012,PHX,2506,21,66,119.33
16/03/2012,SEA,3652,23,167,158.78
16/03/2012,SFO,10437,46,375,226.89
16/03/2012,LGA,14559,96,527,151.66
16/03/2012,BOS,4090,23,148,177
17/03/2012,ATL,15020,85,448,176.71
17/03/2012,CLT,5449,34,113,160.26
17/03/2012,DEN,2647,20,68,132.35
17/03/2012,DFW,8498,62,217,137.06
17/03/2012,DTW,5538,27,206,205.11
17/03/2012,EWR,17340,105,528,165.14
17/03/2012,IAH,15453,123,409,125.63
17/03/2012,JFK,34919,166,1222,210.36
17/03/2012,LAS,1817,10,50,181.7
17/03/2012,LAX,22082,107,905,206.37
17/03/2012,MCO,5483,29,212,189.07
17/03/2012,MIA,30209,173,808,174.62
17/03/2012,MSP,4993,31,135,161.06
17/03/2012,ORD,14270,74,413,192.84
17/03/2012,PHL,5926,35,206,169.31
17/03/2012,PHX,3125,27,115,115.74
17/03/2012,SEA,3798,22,143,172.64
17/03/2012,SFO,11341,50,371,226.82
17/03/2012,LGA,17340,105,528,165.14
17/03/2012,BOS,5387,31,186,173
18/03/2012,ATL,12687,76,421,166.93
18/03/2012,CLT,4484,27,74,166.07
18/03/2012,DEN,2219,17,64,130.53
18/03/2012,DFW,8659,61,263,141.95
18/03/2012,DTW,4664,23,232,202.78
18/03/2012,EWR,16949,105,570,161.42
18/03/2012,IAH,15337,125,423,122.7
18/03/2012,JFK,34500,161,1298,214.29
18/03/2012,LAS,2832,16,87,177
18/03/2012,LAX,22203,104,1012,213.49
18/03/2012,MCO,3902,22,197,177.36
18/03/2012,MIA,31563,184,868,171.54
18/03/2012,MSP,4027,26,101,154.88
18/03/2012,ORD,13583,70,383,194.04
18/03/2012,PHL,5362,31,203,172.97
18/03/2012,PHX,2643,23,117,114.91
18/03/2012,SEA,3347,21,150,159.38
18/03/2012,SFO,10631,44,348,241.61
18/03/2012,LGA,16949,105,570,161.42
18/03/2012,BOS,4314,23,144,187
19/03/2012,ATL,12226,74,405,165.22
19/03/2012,CLT,3651,23,80,158.74
19/03/2012,DEN,1597,12,37,133.08
19/03/2012,DFW,6788,49,291,138.53
19/03/2012,DTW,4453,23,194,193.61
19/03/2012,EWR,14512,97,511,149.61
19/03/2012,IAH,13883,121,414,114.74
19/03/2012,JFK,32210,162,1343,198.83
19/03/2012,LAS,1755,12,76,146.25
19/03/2012,LAX,19133,96,922,199.3
19/03/2012,MCO,3193,19,130,168.05
19/03/2012,MIA,27167,173,853,157.03
19/03/2012,MSP,3151,22,89,143.23
19/03/2012,ORD,11361,59,382,192.56
19/03/2012,PHL,3962,24,153,165.08
19/03/2012,PHX,2217,20,75,110.85
19/03/2012,SEA,3317,22,145,150.77
19/03/2012,SFO,9800,45,339,217.78
19/03/2012,LGA,14512,97,511,149.61
19/03/2012,BOS,3677,22,149,167
20/03/2012,ATL,10272,74,382,138.81
20/03/2012,CLT,2687,18,73,149.28
20/03/2012,DEN,1359,11,44,123.55
20/03/2012,DFW,6041,44,242,137.3
20/03/2012,DTW,2659,17,149,156.41
20/03/2012,EWR,11808,82,464,144
20/03/2012,IAH,9952,100,345,99.52
20/03/2012,JFK,29007,152,1143,190.84
20/03/2012,LAS,1316,10,55,131.6
20/03/2012,LAX,18020,92,904,195.87
20/03/2012,MCO,4349,23,171,189.09
20/03/2012,MIA,24626,167,867,147.46
20/03/2012,MSP,2273,17,86,133.71
20/03/2012,ORD,9687,56,352,172.98
20/03/2012,PHL,3053,21,143,145.38
20/03/2012,PHX,1845,18,70,102.5
20/03/2012,SEA,3068,22,145,139.45
20/03/2012,SFO,8935,44,319,203.07
